Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'@sil_mergulhao @chezeguevara  #tocomdirceu';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @lciapontes1: @sil_mergulhao @chezeguevara  #tocomdirceu';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @dilmaresiste: isso nada poder�� tirar de @lulapelobrasil nem moro, psdb, mbl, nem porcaria alguma #euconfioemzedirceu ��_ ';;",Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
'rt @dilmaresiste: eu espero que isso ṇo aconte̤a pq estamos na imin̻ncia de um novo golpe militar #euconfioemzedirceu ��_ ';;,Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @dilmaresiste: #euconfioemzedirceu   ���esṭo plantando a possibilidade da ditadura militar para o https://t��_';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: #euconfioemzedirceu   mais provas contra moro: surgem os documentos supostamente https://tco��_';;,Neutral,Negative,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: leonardo boff: estamos j�� em plena ditadura civil rumo a militar #euconfioemzedirceu   https://��_';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: cai a m��scara de s̩rgio moro #euconfioemzedirceu   n�_s j�� hav�_amos alertado h�� algum https://��_';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: gilmar mendes ser�� investigado pela pf ser�� quem afirma ̩ o jurista @professorlfg #euconfioemzedirceu ��_ ';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: doria vai confirmando trai̤̣o �� alckmin e se oferece ao dem para 2018 #euconfioemzedirceu   http��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @dilmaresiste: #euconfioemzedirceu   a not�_cia ̩ de 01/04/2015, mas como o tema interven̤̣o militar https://��_';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: #euconfioemzedirceu   governo prepara programa para incentivar sa�_da de benefici��rios do http��_';;,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral
"'rt @dilmaresiste: ̩ verdade isso, @velandrade17 quando foi que aconteceu conta a�_ pra n�_s _���_���#euconfioemzedirceu ��_ ';;",Neutral,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @heriveltocanale: #euconfioemzedirceu   https://tco/x8jyni5enf';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @adrianasscamar1: @hdr_z7 @lulapelobrasil #euconfioemzedirceu   e em   o resto ̩ s�_ uma quadrilha fingindo ser a justi��_ ';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: ���do inferno dos pobres ̩ feito o percurso dos ricos�۝ (victor hugo) #euconfioemzedirceu   https:��_';;,Negative,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Negative
'ainda h�� mta ignor̢nc na humanidprecisamos caminhar mto em busca d amplia̤ d consci̻ncnossa luta continua   #euconfioemzedirceu https://tc',Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @sil_mergulhao: #euconfioemzedirceu   #tocomdirceu https://tco/s9tocynmqc';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @sil_mergulhao: @dilmaresiste #euconfioemzedirceu  ';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @adrianasscamar1: @hdr_z7 @lulapelobrasil #euconfioemzedirceu   e em   o resto ̩ s�_ uma quadrilha fingindo ser a justi��_ ';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @franciscomarc13: @carloszarattini posso dizer com certeza, #euconfioemzedirceu  com ';;",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @lciapontes1: @sil_mergulhao @chezeguevara  #tocomdirceu';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @sil_mergulhao: #euconfioemzedirceu   #tocomdirceu https://tco/s9tocynmqc';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: nos dois locais o pretexto ̩ o mesmo: encontros com empres��rios #euconfioemzedirceu   https://t��_';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @maglyfatima: #venezueladignidadenlaonu #fuerzam̩xico  @blagdimirl @kaeltikx @tomanotaven trump imperialista burdo https��_';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@dilmaresiste @zehdeabreu @direitos_civis @opiniaoaberta @rommulus_ @castrofor @bancaleroxequem @mccdobrasil @neusinhaschub @mariaterezanav1 a',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'filie-se ao #pt   #euconfioemzedirceu https://tco/jpk4nzx5zn';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'esse ̩ decadente principalm por sua postura   #euconfioemzedirceu https://tco/k1pcuevtwh';;,Negative,Negative,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @carmenprs: filie-se ao #pt   #euconfioemzedirceu https://tco/jpk4nzx5zn';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @carvalho240163: eles lutaram e continuam na luta por um pa�_s mais igual e justo #euconfioemzedirceu   https://tco/nble��_';;,Positive,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'rt @dilmaresiste: lula prova que ṇo ̩ dono de im�_vel #euconfioemzedirceu   zanin espera que a prova seja https��_';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @cristianefraga: #euconfioemzedirceu  https://tco/aklpx97uwb';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'fiesp apoiou golpe de 1964 #euconfioemzedirceu   a @fiesp do skaf comprou o impeachment https://tco/geqr4ocxcv';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'  #euconfioemzedirceu https://tco/ag0cgbqxoh';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: fiesp apoiou golpe de 1964 #euconfioemzedirceu   a @fiesp do skaf comprou o impeachment http��_';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'rt @dilmaresiste: #aovivo @deputadofederal paulo pimenta e as not�_cias do dia #rt #euconfioemzedirceu   https��_';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @carmenprs: essa mulher s�_ pode dizer essas coisas pra debochar, imposs�_vel que seja ṭo ignorante ��_ ';;",Negative,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"'depoimento contra moro, cancelado dela̤̣o contra tucanos sp, suspensa provas contra temer, ṇo vem ao caso  https://tco/ekcenfzyha';;",Neutral,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
"'canalhas, canalhas, canalhas   #euconfioemzedirceu https://tco/0sifsjvtke';;",Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @carmenprs: canalhas, canalhas, canalhas   #euconfioemzedirceu https://tco/0sifsjvtke';;",Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @carmenprs:   #euconfioemzedirceu https://tco/ag0cgbqxoh';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: fiesp apoiou golpe de 1964 #euconfioemzedirceu   a @fiesp do skaf comprou o impeachment http��_';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'rt @carmenprs: esse ̩ decadente principalm por sua postura   #euconfioemzedirceu https://tco/k1pcuevtwh';;,Negative,Negative,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @carmenprs: filie-se ao #pt   #euconfioemzedirceu https://tco/jpk4nzx5zn';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @carmenprs: canalhas, canalhas, canalhas   #euconfioemzedirceu https://tco/0sifsjvtke';;",Neutral,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'filie-se ao #pt   #euconfioemzedirceu https://tco/0c8b8xges9';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @heriveltocanale: #euconfioemzedirceu   https://tco/x8jyni5enf';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: ���do inferno dos pobres ̩ feito o percurso dos ricos�۝ (victor hugo) #euconfioemzedirceu   https:��_';;,Negative,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @sil_mergulhao: #euconfioemzedirceu   #tocomdirceu https://tco/s9tocynmqc';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @sil_mergulhao: @soghetti #euconfioemzedirceu   #tocomdirceu';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @carmenprs: essa mulher s�_ pode dizer essas coisas pra debochar, imposs�_vel que seja ṭo ignorante ��_ ';;",Negative,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @sil_mergulhao: @dilmaresiste #euconfioemzedirceu  ';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'filie-se ao #pt   #euconfioemzedirceu https://tco/1halowetqm';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
"'rt @carmenprs: canalhas, canalhas, canalhas   #euconfioemzedirceu https://tco/0sifsjvtke';;",Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: ���do inferno dos pobres ̩ feito o percurso dos ricos�۝ (victor hugo) #euconfioemzedirceu   https:��_';;,Negative,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @dilmaresiste: fiesp apoiou golpe de 1964 #euconfioemzedirceu   a @fiesp do skaf comprou o impeachment http��_';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'boa  por acaso moro ̩ candidato   #euconfioemzedirceu https://tco/6ksmtkeea7';;,Positive,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive
'rt @dilmaresiste: nos dois locais o pretexto ̩ o mesmo: encontros com empres��rios #euconfioemzedirceu   https://t��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: fragmenta̤̣o da direita fortalece lula e ciro #euconfioemzedirceu   incapaz de se unir https:��_';;,Positive,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral
'rt @adrianasscamar1: @zehche @marta_cardim @sscavalheiro @ccolba @ceuvagem #euconfioemzedirceu   e voto no  enquanto ele��_ ';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/oqe9ps1sq8';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'filie-se ao #pt  https://tco/oqe9psjthg';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @dilmaresiste: nos dois locais o pretexto ̩ o mesmo: encontros com empres��rios #euconfioemzedirceu   https://t��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'#euconfioemzedirceu  https://tco/gfhof2typ6';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @carmenprs:  https://tco/oqe9ps1sq8';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#euconfioemzedirceu  https://tco/y7addp9fa7';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @adrianasscamar1: @zehche @marta_cardim @sscavalheiro @ccolba @ceuvagem #euconfioemzedirceu   e voto no  enquanto ele��_ ';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'#euconfioemzedirceu  https://tco/kztcavcko7';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'#euconfioemzedirceu  https://tco/nd6nl7z0lw';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'a concentra̤̣o de renda no brasil ̩ obscena mas eles querem mais https://tco/v3zhqeompn v�_a @tijolaco #euconfioemzedirceu ';;,Negative,Neutral,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: fiesp apoiou golpe de 1964 #euconfioemzedirceu   a @fiesp do skaf comprou o impeachment http��_';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative
"'no brasil do ���prove que ̩ inocente�۝, lula entrega recibos do aluguel https://tco/ll7121helg v�_a @tijolaco #euconfioemzedirceu ';;",Neutral,Positive,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @hamenteslivres: um povo culto ̩ uma amea̤a �� um governo corrupto lula investe na educa̤̣o do povo pois governa com honra   ht��_';;,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral
'#euconfioemzedirceu  https://tco/plmyx3x1co';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'stf julga pedido da pgr para prender o senador tucano a̩cio neves https://tco/nam5slgpea v�_a @poder360 #euconfioemzedirceu ';;,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'  #euconfioemzedirceu https://tco/rb9gc7wzzj';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @hamenteslivres: um povo culto ̩ uma amea̤a �� um governo corrupto lula investe na educa̤̣o do povo pois governa com honra   ht��_';;,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral
'rt @dilmaresiste: a fuma̤a ṇo ̩ de cigarro: 21 pontos para entender a crise nas for̤as armadas #euconfioemzedirceu  https://t��_';;,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'#euconfioemzedirceu  https://tco/cgciljir64';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'#euconfioemzedirceu  https://tco/kywjkxfiyz';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @marialuizababe: #euconfioemzedirceu  https://tco/y7addp9fa7';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @sil_mergulhao: #euconfioemzedirceu   #tocomdirceu https://tco/s9tocynmqc';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#euconfioemzedirceu   https://tco/gb5iirdemd';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @sil_mergulhao: #euconfioemzedirceu   #tocomdirceu https://tco/s9tocynmqc';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @marialuizababe: #euconfioemzedirceu  https://tco/cgciljir64';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @adrianasscamar1: @hdr_z7 @lulapelobrasil #euconfioemzedirceu   e em   o resto ̩ s�_ uma quadrilha fingindo ser a justi��_ ';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @dilmaresiste: ���do inferno dos pobres ̩ feito o percurso dos ricos�۝ (victor hugo) #euconfioemzedirceu   https:��_';;,Negative,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @carmenprs:   #euconfioemzedirceu https://tco/rb9gc7wzzj';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @carmenprs:   #euconfioemzedirceu https://tco/rb9gc7wzzj';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'  #euconfioemzedirceu https://tco/amw4oikwxy';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @hamenteslivres: um povo culto ̩ uma amea̤a �� um governo corrupto lula investe na educa̤̣o do povo pois governa com honra   ht��_';;,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral
'rt @dilmaresiste: nos dois locais o pretexto ̩ o mesmo: encontros com empres��rios #euconfioemzedirceu   https://t��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'#euconfioemzedirceu   manifesta̤̣o do governo surge alguns dias ap�_s o an̼ncio da https://tco/bzuodj5v9f';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'31 de junho eu come̤o a dieta obrigada por esse dia lulala brilha uma estrela #j̻nio  mais burro';;,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @hamenteslivres: um povo culto ̩ uma amea̤a �� um governo corrupto lula investe na educa̤̣o do povo pois governa com honra   ht��_';;,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral
'@lulapelobrasil ';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'mazaroio di��rio j�� saiu https://tco/fjvtfdrupn gra̤as a @amoiramara  #euconfioemzedirceu';;,Neutral,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @hamenteslivres: um povo culto ̩ uma amea̤a �� um governo corrupto lula investe na educa̤̣o do povo pois governa com honra   ht��_';;,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral
'rt @marialuizababe: #euconfioemzedirceu  https://tco/kywjkxfiyz';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: cunha: roubaram minha dela̤̣o por @bemvindo_ator #euconfioemzedirceu   eduardo cunha https://��_';;,Negative,Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @dilmaresiste: na tentativa de barrar 2� den̼ncia, temer defende aposentadoria especial p/ deputados #euconfioemzedirceu  http��_';;",Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
