Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'rt @izidiooliver: hihihi    https://tco/6kbjneyjnf',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @to_de_olho: a verdade dói, mas liberta  um post vale mais que mil palavras  https://tco/v4pv4d4opl'""",Positive,Negative,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @giselecaso: realmente o brasil é o país da piada pronta ??????  @belcarvalho5 @ppreacarn @athiabalba @macunaimaz… ',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Positive,Neutral
'  #lulainelegivel https://tco/9inmirs5vy',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @to_de_olho: a verdade dói, mas liberta  um post vale mais que mil palavras  https://tco/v4pv4d4opl'""",Positive,Negative,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@antniomendesfa1 @marisascruz esse negócio de manter emprego público com a finalidade de comer o cu dos outros tem q acabar ',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'alguém tem que avisar porchat que quem deu o   maior golpe, saqueou o país foi lula/dilma/pt e seus apoiadores quadrilheiros  https://tco/j'",Positive,Positive,Positive,Neutral,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Positive,Positive
"""'@danadjuto ??e ai, td bem subprocuradora etelvina e o corrupto patético condenado só acumula derrotas, pertinho da cela q é seu lugar�'",Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @iabsilva2: é muita cara de pau   https://tco/x5khtznh7t',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @iabsilva2: é muita cara de pau   https://tco/x5khtznh7t',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @iabsilva2: é muita cara de pau   https://tco/x5khtznh7t',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'@movavantebrasil e o corrupto patético condenado já deve ter acumulado um triplex de derrotas judiciais, tá pertinho da cela q é seu luga'",Positive,Neutral,Negative,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'boa noite ????????????✔?? #anossabandeirajamaisseravermelha  #naovamosdesistirdobrasil #brasil #bolsonaro2018 #bolsonaropresid',Neutral,Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'eu adoroooooooo eses ses  valeu @gleisi    https://tco/2q2xygo9lc',Neutral,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Positive
'@revistaistoe so fala merda esta mulher ',Negative,Negative,Neutral,Positive,Negative,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'#rockinrionomultishow #rockinrio2017 fácil gritar #foratemer quero ver é gritar  povo hipócrita',Positive,Negative,Neutral,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'stj nega pedido de lula que questionava suposta parcialidade de moro #sorocaba  #lavajato #moro',Negative,Positive,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @paulacamara_: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zql7jiuiqg https://t…',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'moro dá 15 dias a lula para provar que valores bloqueados são de marisa  https://tco/xrxrddhllo',Neutral,Neutral,Positive,Neutral,Negative,Positive,Negative,Neutral,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'égua não  #naosouburro #votonulo https://tco/i6vyumsajg',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'a caravana da vergonha cômico se não fosse trágico  https://tco/6e6o2cpbnc',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Negative
'@veja se lascou kkkkkkk ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
'rt @bhuoriescaussoy: moro dá 15 dias a lula para provar que valores bloqueados são de marisa  https://tco/xrxrddhllo',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
' ministro do stj nega recurso de lula que apontava parcialidade de sérgio moro https://tco/btb3irpngd',Positive,Positive,Positive,Neutral,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'vamos ficar atentos é  nesses atropelos é que câmara e senado enfiam emendas absurdas#abusodeautoridade olho no gil mar  ',Negative,Negative,Neutral,Negative,Negative,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @to_de_olho: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zyrsrh50bs … https://t…',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @to_de_olho: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zyrsrh50bs … https://t…',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @arcofi:  ministro do stj nega recurso de lula que apontava parcialidade de sérgio moro https://tco/btb3irpngd',Positive,Positive,Positive,Neutral,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'segundo o vagabundo mor da corrupta política brasileira diz que “mexeram com o cara errado”  https://tco/63bb8ykx58',Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
'rt @bhuoriescaussoy: moro dá 15 dias a lula para provar que valores bloqueados são de marisa  https://tco/xrxrddhllo',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
"""'@trf4_oficial @jwellingtonmelo bravo trf4 , e muita cara de pau seu destino  e outro '""",Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @bhuoriescaussoy: moro dá 15 dias a lula para provar que valores bloqueados são de marisa  https://tco/xrxrddhllo',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'se viu que linda ação da polícia com os assaltantes #esquerdalixo    #bolsonaro2018 ???????????? https://tco/zdaeuzfgws',Positive,Neutral,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Neutral,Neutral,Negative,Positive,Positive,Positive
'@diariodopoder o poderoso passa dos limites e os acovardados baixa a cabeça  vai querendo pq justiça do #brasil nem pensar',Positive,Negative,Neutral,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Positive
'adianta desviar o foco da coisa não aqui o foco eh lula na cadeia   https://tco/ggj0e0obeo',Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Positive
"""'rt @to_de_olho: a verdade dói, mas liberta  um post vale mais que mil palavras  https://tco/v4pv4d4opl'""",Positive,Negative,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'imposto é roubo #mercadopopular #business #management #accounting #finance ????????  #mbl… https://tco/6kveb3rfil',Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'alô @gleisi @ptbrasil   lula não vence nem pra cafetão do seu bordel  brasil exige @trf4_oficial @jfpr_oficial @stf_oficial https://tco/v8r',Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'esse sujeito é, além de corrupto contumaz,candidato a sucessor de pinóquio distorce fatos p/sobreviver, juiz ñ afirmou isso  https://tco/'",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'agora essa merda estah sendo leviano sobre a decisão do juiz    https://tco/qhfldzzgqq',Negative,Neutral,Negative,Neutral,Negative,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @rosangela_bolze: alô @gleisi @ptbrasil   lula não vence nem pra cafetão do seu bordel  brasil exige @trf4_oficial… ',Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @blogdotato67: na papuda                                                  #tocommoro https://tco/m2uzae2yla',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @izidiooliver: agora essa merda estah sendo leviano sobre a decisão do juiz    https://tco/qhfldzzgqq',Negative,Neutral,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'@souguereira @rsgomes1971 chora mais ',Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Negative
"""'inconsequente e inescrupulosa,lula é o maior ladrão do país,só da odebrech e jbs recebeu300milhões e 150milhdólares=800milhões, https:'",Neutral,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'@movavantebrasil chora zanin burro deseperadoooo ',Neutral,Negative,Neutral,Neutral,Negative,Neutral,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Neutral,Negative,Negative
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @rosangela_bolze: alô @gleisi @ptbrasil   lula não vence nem pra cafetão do seu bordel  brasil exige @trf4_oficial… ',Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'um dia eu queria provar da cachaça que o luladrão toma  https://tco/2oqlvnm72x',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'cala a boca hepta réu criminoso chefe @lulapelobrasil @inst_lula     brasil exige @trf4_oficial @jfpr_oficial @stf_oficial https://tco/efiuuf',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @rosangela_bolze: cala a boca hepta réu criminoso chefe @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'#eleições em quem você votará para presidente em 2018   estará fora da disputa',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @blogdotato67: #eleições em quem você votará para presidente em 2018   estará fora da disputa',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @rosangela_bolze: cala a boca hepta réu criminoso chefe @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'heptaréu criminoso chefe invoca marisa @lulapelobrasil @inst_lula     brasil exige @trf4_oficial @jfpr_oficial @stf_oficial https://tco/czawr',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'rt @rosangela_bolze: heptaréu criminoso chefe invoca marisa @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'vai sonhando  https://tco/nfsuuossyz',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@allancrf81 @alefrotabrasil que é isso um esquerdopata homofóbico chega, o mundo acabou  #aécionacadeia #temernacadeia #dilmanacadeia'""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@o_antagonista ?????????????????? esse zanin é uma piada está atolado até o pescoço c sua esposinha e sogrinho nas negoc',Negative,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Negative
'rt @blogdotato67: #eleições em quem você votará para presidente em 2018   estará fora da disputa',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'  por um país decente prendam esse bandido&gt; @lulapelobrasil  corruptos na cadeia já @stf_oficial @mpf_pgr @policiafederal https://tco/eon',Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @iaragb: vamos dizer pra ele o que o brasil quer  https://tco/wdjv8uvkzs',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'esse jararaca não aprende o bandido e eleeeeeeeee  https://tco/7cykre5ssx',Neutral,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
' já  lugar de bandido é na cadeia atenção @policiafederal @mpf_pgr @deltanmd @mpf_sp queremos todos oa corruptos na cadeia https://tco/g3t',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
' https://tco/clokq9pv30',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @mary_mayah:  já  lugar de bandido é na cadeia atenção @policiafederal @mpf_pgr @deltanmd @mpf_sp queremos todos… ',Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Negative
' https://tco/srmnhm2lwo',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'nem plano a nem plano b @lulapelobrasil @ptbrasil   plano c de cadeia   @trf4_oficial @jfpr_oficial @stf_oficial https://tco/axagp3leal',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@danadjuto primeiramente  https://tco/uanndzhux7',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'chora esquerdalha imundo   #aecionacadeia #gleisinacadeia e vc continue lambendo saco sujo e fedido de corruptos mau-caráter https://tco/jle2',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @rosangela_bolze: heptaréu criminoso chefe invoca marisa @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'rt @rosangela_bolze: nem plano a nem plano b @lulapelobrasil @ptbrasil   plano c de cadeia   @trf4_oficial @jfpr_oficial… ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @iabsilva2: é muita cara de pau   https://tco/x5khtznh7t',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'pedido de suspeição ao stj foi negado a lula a chincana da defesa de lula está chegando fim  https://tco/orr9r6sy8q',Positive,Positive,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
' https://tco/ai2ypcxu9o',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/x6jhc3ydqk',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@caranovanocongr @lulapelobrasil @gleisi @diamantarusso podreeee ',Neutral,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@valehomossexual @belokarine_  #bolsonaro2018 #bolsonaropresidente2018',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/5nz4afyqqg',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'rt @marinaldo_m: pedido de suspeição ao stj foi negado a lula a chincana da defesa de lula está chegando fim  https://tco/o…',Positive,Positive,Neutral,Neutral,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
'@valehomossexual @belokarine_ kkkkkkkkkkkkkkkk ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @rosangela_bolze: cala a boca hepta réu criminoso chefe @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
' https://tco/mh7r98mmvf',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'  @lulapelobrasil https://tco/q4hubzsqru',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @blogdotato67: #eleições em quem você votará para presidente em 2018   estará fora da disputa',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
' https://tco/1dsnpzraqf',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @iabsilva2: é muita cara de pau   https://tco/x5khtznh7t',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'ajoelhou tem que rezar agora filho da puta  https://tco/rflgqpcd4z',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Positive
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'cadeia para subprocuradora áurea pierre - a engavetadora de 1000 processos olho @stjnoticias   #somostodosmoro  https://tco/pb5houqui4',Positive,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/s6w0ucgrwv',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @profgilbertot:  https://tco/clokq9pv30',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'safado que n respeitava a mulher em vida e mostra o fdp q é colocando a culpa na defunta  https://tco/auwteigika',Negative,Neutral,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Negative
'rt @rosangela_bolze: nem plano a nem plano b @lulapelobrasil @ptbrasil   plano c de cadeia   @trf4_oficial @jfpr_oficial… ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @rosangela_bolze: heptaréu criminoso chefe invoca marisa @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
' https://tco/frpmq5pr0j',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @rosangela_bolze: cala a boca hepta réu criminoso chefe @lulapelobrasil @inst_lula     brasil exige @trf4_oficial… ',Negative,Negative,Negative,Negative,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
' https://tco/a6ivdcywan',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @rosangela_bolze: alô @gleisi @ptbrasil   lula não vence nem pra cafetão do seu bordel  brasil exige @trf4_oficial… ',Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
' https://tco/1qmezxryok',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
