idUser,description,lang,location,profileImageUrl,friendCount,statusesCount,favouritesCount,followersCount
165928564,"Brasileiríssima com muito orgulho! ❤ Se não estiver ao meu lado, saia do caminho e não me atrapalhe. Caso contrário, Tamo Junto!

Obs.: NÃO RESPONDO DM",pt,"São Bernardo do Campo, Brasil",http://pbs.twimg.com/profile_images/859380823753195520/WEJ7EcWi_normal.jpg,2328.0,51977.0,99764.0,6019.0
910956516081008640,"Check the first twèèt for the Iiŉk 

ref:rhsyrcfssb",en,,http://pbs.twimg.com/profile_images/910956630996643840/R3WE1lRs_normal.jpg,0.0,80.0,0.0,0.0
149368201,,pt,brasil,http://pbs.twimg.com/profile_images/889500685649235969/AwC-JLT3_normal.jpg,618.0,2006.0,2039.0,401.0
2326184845,,pt,Recife,http://pbs.twimg.com/profile_images/705734438769053696/r3p2c0BD_normal.jpg,3144.0,157904.0,114381.0,4419.0
753316793335312385,"Nascido e criado com respeito e amor ao próximo, amante de poesia e de olho na politica brasileira !",pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/910706525143994368/2n9RqiPJ_normal.jpg,163.0,13.0,5.0,0.0
910189837151596544,"Antes de pressupor, indagar.

⁉️",pt,"Minas Gerais, Brasil",http://pbs.twimg.com/profile_images/910537798800887808/YGR2BIaj_normal.jpg,191.0,7.0,29.0,2.0
1698970256,"Sociologist with expertise in Education. Interests: Literature, Music, Philosophy, Economics, History, Politics, People, Ideas, Sailing",en,"Sao Paulo, Brazil",http://pbs.twimg.com/profile_images/638012366324690944/_0wY6fCC_normal.jpg,2160.0,104053.0,96039.0,2716.0
70459363,♏   Só é lutador quem sabe                        lutar consigo mesmo,pt,na sua ,http://pbs.twimg.com/profile_images/903172206276079617/CVia6FGL_normal.jpg,6512.0,5344.0,14707.0,6355.0
2890110760,"Oque não me agrega, nao me serve, então excluo, o tempo é precioso demais para se perder com incertezas, e elementos que não farão diferença na minha vida!",pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/897820046310952960/kd0bNutO_normal.jpg,59.0,1075.0,447.0,32.0
2923560940,,pt,,http://pbs.twimg.com/profile_images/898973578661679106/na-1rHtp_normal.jpg,311.0,6438.0,8888.0,129.0
596536849,,pt,,http://pbs.twimg.com/profile_images/730915095644012544/R_zbQ76d_normal.png,2313.0,17558.0,2262.0,765.0
292595965,"Amo minha família, amo o Verdão do Alto da Glória. Ponha um tubarão no seu tanque para chegar mais longe porque os desafios nos fazem crescer @ClubeFollowBack",pt,Curitiba  - Brasil,http://pbs.twimg.com/profile_images/344513261583633646/b2e79be0c0c2ba581f57c59883f9e708_normal.jpeg,1870.0,3638.0,19070.0,1799.0
2941649487,"Sigo quem me segue baby🌼 Snap: Gabr_san👻 Jesus is life, he is the hope.",pt,No seu coração,http://pbs.twimg.com/profile_images/884562544597368833/kDcO_fkV_normal.jpg,301.0,526.0,504.0,581.0
707944406092009472,Sou diletante porque a música é o sedativo da dor. Sou Esquerda também por discordar do Direito de Direita praticado no Brasil. 🇧🇷🇵🇹,pt,Lisboa & Salvador,http://pbs.twimg.com/profile_images/829696836478857216/jOuw6YsP_normal.jpg,219.0,22306.0,25883.0,493.0
248999464,,pt,Brasil,http://pbs.twimg.com/profile_images/908076177415458817/6RnPNKC-_normal.jpg,650.0,28421.0,6619.0,730.0
2561527081,,pt,,http://pbs.twimg.com/profile_images/869542620623712256/5vMT24yh_normal.jpg,1289.0,43998.0,86183.0,849.0
390369171,"The Brazil is under a coup!  #####            ##########
Se a Geografia nasceu para servir à guerra, a História nasceu para justificá-la.",pt,Brazil,http://pbs.twimg.com/profile_images/898186355674685440/63srOIuY_normal.jpg,1801.0,34853.0,14175.0,1847.0
416479269,'A felicidade é uma arma quente'. (Belchior),pt,Minas Gerais - Brasil,http://pbs.twimg.com/profile_images/829715351722156034/qCekJS1b_normal.jpg,707.0,12968.0,85.0,698.0
888007757533761536,"Pedagogo, brasileiro, petista e acredito num País melhor sem golpe e sem corrupção.",pt,"Belém, Brasil",http://pbs.twimg.com/profile_images/888015546297581570/tCSt9enc_normal.jpg,253.0,724.0,1172.0,93.0
2209552616,Cadeia para os PeTralhas e devolução de todo o dinheiro roubado da Nação.,pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/848339529635430401/1_DiTIFZ_normal.jpg,3126.0,15836.0,10336.0,1529.0
96225988,#ForaTemer #GloboInimigaDoBrasil #PetrobrasParaOsBrasileiros #Lula2018,pt,"Natal, Brasil",http://pbs.twimg.com/profile_images/865289090626965504/tYiemd9f_normal.jpg,653.0,153591.0,14604.0,1181.0
3711528923,"Pela democracia, pela liberdade, pelo amor.",pt,,http://pbs.twimg.com/profile_images/892924604447993856/PdkHIwN9_normal.jpg,1149.0,59152.0,9027.0,867.0
708375375643021312,,pt,"Belo Horizonte, Brasil",http://pbs.twimg.com/profile_images/714824449061756931/VKcwGGHg_normal.jpg,239.0,12056.0,50497.0,187.0
900332936,"Libertário. Antissocialista, anticomunista, prisão perpétua e pena d morte. Bandido bom é bandido morto.",pt,rj,http://pbs.twimg.com/profile_images/867509676581277696/nslMkt6s_normal.jpg,2550.0,16497.0,1433.0,933.0
876558652295061505,Professor Dir.Processual e Civil Aposentado! contra Esquerdas!Impunidades!Foros Privilegiados!LULA e esquerdas destruíram o Brasil!Cuidado!,pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/876561611045167104/aIpHIc_U_normal.jpg,2418.0,12890.0,8624.0,1144.0
26491416,"""A ambição universal dos homens é viver colhendo o que nunca plantaram."" Adam Smith",pt,BR,http://pbs.twimg.com/profile_images/887439891449208833/gxzxWHf8_normal.jpg,3695.0,457431.0,7548.0,5420.0
710455485930020864,"O mundo não é ruim, só está mal frequentado!",pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/891346174858452992/h1igpVWH_normal.jpg,682.0,39871.0,117582.0,4784.0
998218418,PRAIA DE ITAJUBA - BARRA VELHA - SC,pt,"Itajuba,Barra Velha SC",http://pbs.twimg.com/profile_images/775402864583802880/-IJS0kL4_normal.jpg,382.0,2699.0,5494.0,156.0
1397688913,"farmacêutica, curiosa, palpiteira",pt,"Belo Horizonte, Brasil",http://pbs.twimg.com/profile_images/863144808164073472/pEWHZbjg_normal.jpg,1870.0,91475.0,32916.0,1441.0
3091239732,,pt,,http://pbs.twimg.com/profile_images/577596148510240768/ik-zuys7_normal.png,211.0,232.0,164.0,13.0
3337845185,,pt,Brasil,http://pbs.twimg.com/profile_images/877713145669832705/zydjC_o2_normal.jpg,761.0,6581.0,31095.0,644.0
4572779122,,pt,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,92.0,5019.0,8525.0,33.0
2240509800,"A minha família em primeiro lugar.Deus no coração, respeito ao semelhante.",pt,"Belo Horizonte, Brasil",http://pbs.twimg.com/profile_images/378800000858090217/8rn3Hcrl_normal.jpeg,285.0,2205.0,1840.0,37.0
721459397642297345,,pt,,http://pbs.twimg.com/profile_images/850481150179127296/C52xIJ9C_normal.jpg,295.0,5759.0,1673.0,88.0
755637917939331073,"Quer um país  mais justo e ético, que todos  possam ter orgulho .",pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/865464498441695234/PampUSCb_normal.jpg,1840.0,59687.0,28153.0,861.0
789662754617585668,Informações gerais e imparciais a respeito da Lava Jato e outras denúncias de corrupção. Siga-nos para receber todas as noticias. http://www.lavajatonews.com.br,pt,Brazil,http://pbs.twimg.com/profile_images/824589558209794048/7MV4yreV_normal.jpg,1207.0,382872.0,416.0,6688.0
51098278,"Petista socialista e Brasileiro.
Administrador de Empresa. 
Casado com Áurea Cardoso pai de 4, filhos 1, neta 2, Netos Amo minha Família.",pt,Guarulhos,http://pbs.twimg.com/profile_images/871725896008421377/XsG27-0N_normal.jpg,1643.0,18772.0,19013.0,754.0
910954177685278720,"Advogado, Alfenense, Conservador e Católico.⚔️🛡️🔰",pt,Alfenas,http://pbs.twimg.com/profile_images/910955987380707329/iQC4iiyl_normal.jpg,14.0,7.0,10.0,0.0
67487546,,pt,,http://pbs.twimg.com/profile_images/862317130292887553/VPk-pE9b_normal.jpg,122.0,31155.0,29617.0,259.0
1909578013,"Que seria deste mundo sem militantes? Os militantes não vem ao mundo buscar o seu, vem entregar a alma por um punhado de sonhos.(Mujica)",pt,Rio Grande do Sul,http://pbs.twimg.com/profile_images/705956919610052608/8Y9VMu4l_normal.jpg,11217.0,149265.0,41177.0,11524.0
1403421871,,pt,,http://pbs.twimg.com/profile_images/872966104666308608/8A4w5uea_normal.jpg,206.0,132114.0,10290.0,681.0
329284363,"Aos do BEM, meu ♥; aos do MAL, meu ┌∩┐(◣_◢)┌∩┐",pt,"Florianópolis, Brasil",http://pbs.twimg.com/profile_images/868116465244934144/emO8h4hK_normal.jpg,3312.0,168333.0,4391.0,8928.0
722061677877993474,"Motociclismo, Charuto, Whisky, Cerveja, Praia. Socialismo, Espiritismo, Filosofia, Direito.
ESQUERDOPATA
SDV e UNF=BLOQ",pt,,http://pbs.twimg.com/profile_images/889056410717364226/a77pW7Sx_normal.jpg,1663.0,7216.0,1590.0,2141.0
726706825,sigo  quase todos que me seguem ~~~~~~~~,pt,"Salvador- Bahia , Brasil",http://pbs.twimg.com/profile_images/867553682145128448/pti6diQy_normal.jpg,4878.0,45335.0,729.0,4208.0
701346982963576833,,pt,"Rio de Janeiro, Brasil",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,337.0,11490.0,18236.0,91.0
342896305,חזקיהו,pt,São Paulo,http://pbs.twimg.com/profile_images/901194236594466818/fUlW99BS_normal.jpg,6061.0,521959.0,67683.0,36536.0
899250105445953536,"“As pessoas não querem guerra, querem paz. A urna não é lugar para depositar ódio. É lugar de depositar esperança. É lugar de depositar futuro.” #LulaPeloBrasil",en,"Sao Paulo, Brazil",http://pbs.twimg.com/profile_images/900355042720571392/n8f04x0w_normal.jpg,105.0,794.0,49.0,36.0
70134660,Votei em Lula e em Dilma.Coxinhas reaças não são bem-vindos.@PTmilitancia,pt,Brasil,http://pbs.twimg.com/profile_images/683055113028644865/NDuobIBl_normal.jpg,3252.0,144067.0,3345.0,4648.0
74234160,,en,,http://pbs.twimg.com/profile_images/2906644998/416e9f8965125b2108f3b659fbdbc300_normal.jpeg,518.0,29124.0,14081.0,218.0
2394612589,"Vaaiii   Holandam (voz do silvio)
aqui nao tem gol da alemanha!",pt,Amsterdam,http://pbs.twimg.com/profile_images/482715867034038272/I3kKw4N6_normal.jpeg,398.0,897.0,385.0,64.0
140502540,Objetivo: Acabar com o pt e seus militontos,en,São Paulo,http://pbs.twimg.com/profile_images/640593286357454848/FE386lpl_normal.jpg,114.0,4954.0,248.0,147.0
3233832440,,pt,,http://pbs.twimg.com/profile_images/621326321260625920/Nn0nuYX4_normal.jpg,193.0,19022.0,69742.0,426.0
584792315,,pt,,http://pbs.twimg.com/profile_images/886071046960545794/iOSPyWz3_normal.jpg,225.0,10585.0,22667.0,260.0
1276627380,Observando e tentando entender!,pt,RJ,http://pbs.twimg.com/profile_images/378800000126571276/cf4278e9ee095292695e0c4cebd6ed90_normal.jpeg,516.0,8189.0,1928.0,132.0
88448104,,pt,"Fortaleza, Brasil",http://pbs.twimg.com/profile_images/861422252520333314/2IbTVwFJ_normal.jpg,7283.0,423618.0,184664.0,8146.0
856999084313505792,O universo conspira a meu favor!!!,pt,Rio de Janeiro,http://pbs.twimg.com/profile_images/857005201659760640/YHH7TuqO_normal.jpg,432.0,11103.0,9858.0,391.0
70829945,SOU PTFOBICA..........assumida!!!! #MoroOrgulhodoBrasil,pt,Sao Paulo=Brasil,http://pbs.twimg.com/profile_images/2285143837/x3wjaip6fyy2v5edujiz_normal.jpeg,371.0,25500.0,3491.0,522.0
200523096,,pt,Ijuí - RS,http://pbs.twimg.com/profile_images/867527390360203264/BcJ3jIPO_normal.png,941.0,38334.0,39861.0,761.0
234811219,O CAMINHO É O AMOR.,en,Recife,http://pbs.twimg.com/profile_images/902056255975542785/FKHfMVP-_normal.jpg,236.0,1292.0,2524.0,91.0
1216599770,"Brasileiro, casado com uma colombiana hermosa que muito amo. Pai e mãe, ouro de Minas. Gosto de um bom vinho, uma boa música, dos meus amigos e bons filmes.",pt,Chapecó,http://pbs.twimg.com/profile_images/688774884252618752/C78IZYp2_normal.jpg,1165.0,65199.0,80679.0,642.0
391072901,Analista de Sistemas,pt,"Rio de Janeiro, Brasil",http://pbs.twimg.com/profile_images/892004466844676096/Q6L-vLqq_normal.jpg,1038.0,36152.0,20484.0,667.0
797915222547767296,"#BrasilComMoro #AvanteLavaJato
Eu quero #LulaNaCadeia. Corrupção não tem partido político. Vivemos uma crise ética e moral.",pt,"Rio de Janeiro, Brasil",http://pbs.twimg.com/profile_images/891587012268101632/zEcWIcUS_normal.jpg,1049.0,16089.0,20574.0,584.0
115520088,"Eu sou a sereia que canta, a destemida Iara",pt,Salvador - Ba,http://pbs.twimg.com/profile_images/740013975958589441/p4oqHGfl_normal.jpg,271.0,10993.0,9762.0,264.0
2241283735,Squash game lover!,en,Brazil,http://pbs.twimg.com/profile_images/898354313038319617/XPeQl8MX_normal.jpg,87.0,614.0,1645.0,40.0
59480186,,pt,"iPhone: -23.591980,-46.649139",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,169.0,28338.0,36213.0,174.0
225151930,"Paixão pela leitura e pela reflexão.  Bibliotecária por opção e profissão. Defensora da justiça, da natureza e dos animais.",en,,http://pbs.twimg.com/profile_images/910928865958252546/X0hueldu_normal.jpg,1515.0,13525.0,21298.0,1371.0
4780532952,,pt,,http://pbs.twimg.com/profile_images/689247344773074949/-BxhINB2_normal.jpg,155.0,12108.0,20764.0,151.0
3423343990,Cristã kardecista. Justiça para todos. Fim das desigualdades. Oportunidades iguais.  Lula/2018,en,,http://pbs.twimg.com/profile_images/663188433888813056/uLQiTE9V_normal.jpg,263.0,34981.0,64280.0,484.0
723459030329495552,"Ecossocialista, ateu, servidor, carioca, pó de arroz, estudante de Cinema, radicado no Nordeste.",pt,"Paraíba, Brasil",http://pbs.twimg.com/profile_images/723467018096250880/TRd0fHs7_normal.jpg,3069.0,2541.0,5702.0,422.0
2397440609,,pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/908870845690507264/H-R5Mo4L_normal.jpg,617.0,55805.0,90544.0,1726.0
246978209,Descrever a si mesmo envolve conhecer o nosso interior e isso requer fôlego e perseverança.Reservo o direito de não fazer minha auto-imagem!,pt,Rio de Janeiro Brasil,http://pbs.twimg.com/profile_images/907692997533368320/GxhdWMNB_normal.jpg,2242.0,19794.0,14799.0,2278.0
900385833232072707,izzyyyy!! pesadão!,pt,,http://pbs.twimg.com/profile_images/900386889475260416/lmP7ORgU_normal.jpg,39.0,201.0,7.0,5.0
1334253602,,pt,,http://pbs.twimg.com/profile_images/869503140760039427/ij8vX4r7_normal.jpg,134.0,88599.0,98571.0,885.0
352499369,,pt,"Pernambuco, Brasil",http://pbs.twimg.com/profile_images/885936810639183876/9arZSh-K_normal.jpg,19.0,60.0,34.0,3.0
2733842829,Professora aposentada da Universidade Estadual de Maringá,pt,Maringá - Pr,http://pbs.twimg.com/profile_images/601582984068734976/IQAZNVvi_normal.jpg,5210.0,25024.0,22290.0,6221.0
297590392,'A vida do homem consiste em uma milícia contra a malícia do homem.' Baltazar Gracian,pt,"Belo Horizonte, Brasil",http://pbs.twimg.com/profile_images/692999681132068864/vQTSmq5C_normal.jpg,840.0,70951.0,103083.0,2262.0
4782252977,,pt,Campinas ,http://pbs.twimg.com/profile_images/707584592002334721/EUsx0-SB_normal.jpg,1490.0,16419.0,13252.0,942.0
3351081418,,pt,,http://pbs.twimg.com/profile_images/908910202606497792/xy3KO52a_normal.jpg,703.0,12046.0,9611.0,516.0
28262544,Amante da vida,pt,Campo Grande MS,http://pbs.twimg.com/profile_images/418415414104715266/dAicmwdY_normal.jpeg,2221.0,51179.0,51250.0,2201.0
85362144,Existe vida inteligente ou estão todos atrás do pato?,pt,Republica Federativa da Suruba,http://pbs.twimg.com/profile_images/872817441725968385/hMu-3aVw_normal.jpg,2514.0,22427.0,28549.0,1491.0
56450597,,pt,brasil,http://pbs.twimg.com/profile_images/909771957662552064/5jBLhGlX_normal.jpg,2066.0,51315.0,6063.0,4810.0
33897947,"Sempre aprendendo e mudando. Lula e Dilma, os melhores presentes presidentes do meu país.",pt,Rio de Janeiro,http://pbs.twimg.com/profile_images/908816326713577474/-3BQ_s3X_normal.jpg,556.0,10827.0,13584.0,507.0
883025352452341760,"Anticomunista e Anti-islâmico com orgulho e não tenho bandidos de estimação. DEUS, Brasil e Família. Coxinha e Hétero sim e daí? Adsumus!",pt,"Campina Grande, Paraíba - Brasil",http://pbs.twimg.com/profile_images/883030861247119361/-O9tkgTs_normal.jpg,357.0,13943.0,14294.0,359.0
37723058,"Não existe democracia onde impera a corrupção, a injustiça, a mentira e a hipocrisia. #MORO #LAVAJATO",en,"New York, USA",http://pbs.twimg.com/profile_images/859303657506033666/LXtT8oip_normal.jpg,5813.0,138099.0,161033.0,17844.0
819954139383955456,My House from New York. EVEN by far helping to free MY BRAZIL from the RATINGS,pt,"New York, NY",http://pbs.twimg.com/profile_images/907803992981475328/Uy8wSjya_normal.jpg,4019.0,5954.0,19818.0,3612.0
4002107841,O caminho é sempre melhor que a pousada. Cervantes ou que exploda a paz de dentro de cada ser humano! IA,pt,,http://pbs.twimg.com/profile_images/894306773489856512/77x7kvYD_normal.jpg,5480.0,74822.0,17903.0,6149.0
194645058,Confesso que nunca entendi bem o que fazemos aqui nessa nossa existência temporária.,en,,http://pbs.twimg.com/profile_images/607690734817447936/MCUmcy85_normal.jpg,5038.0,291184.0,132.0,4582.0
1305446390,"Cidadania, por um Brasil digno!
 Economista, Gestão de Empresas⛦

                                         Time do ❤: 
⚽Ceará Sporting Club(VOZÃO)",pt,"Fortaleza, Ceará-Brasil",http://pbs.twimg.com/profile_images/910834119990538242/KwhHDvcm_normal.jpg,1867.0,27865.0,38792.0,3240.0
103891910,Sou apenas alguém com perguntas ruins e as piores respostas.,en,Osasco,http://pbs.twimg.com/profile_images/495888884883275776/eHTUF2fL_normal.jpeg,106.0,62563.0,24521.0,453.0
1104482708,"Discovering my inner ninja! What am I going to fight next? 
IT junkie, DIY believer (anything you can do, i can do better), food lover and great cook!",en,São Paulo,http://pbs.twimg.com/profile_images/781755888960937985/ssCD0SKz_normal.jpg,53.0,215.0,9.0,41.0
3513512482,,pt,,http://pbs.twimg.com/profile_images/671115183994118145/jxN4xFj9_normal.jpg,1289.0,11936.0,419.0,372.0
144608498,"Brasileiro, interessado em usar as novas tecnologias a fim de tornar nosso mundo melhor!",en,Brasil,http://pbs.twimg.com/profile_images/1068228991/Brazil2_normal.jpg,295.0,20420.0,22650.0,454.0
3846407925,Sempre vem imprevisível o abominoso?? Ou: os tempos se seguem e parafraseiam-se. Deu-se assim a revoada dos demônios no Brasil !! EB 1°SGT 26ª Bda Inf Pqdt.,pt,Brasil,http://pbs.twimg.com/profile_images/910981633691570178/skiD5upQ_normal.jpg,410.0,9979.0,29385.0,6187.0
482331563,Não há loucura mais cara que a do idealismo intolerante. (Churchill),pt,,http://pbs.twimg.com/profile_images/875654211446255618/LOVKjBbk_normal.jpg,1469.0,51076.0,65072.0,2487.0
132323784,"Só Lula mesmo! Querida, ...
Usamos esse tratamento com pessoas bem chegada e sinceramente querida. Fora isso, só os medíocres usam de forma pejorativa.",pt,Rio de Janeiro-Brazil,http://pbs.twimg.com/profile_images/893224331051847680/xxFoXAJG_normal.jpg,121.0,361.0,303.0,50.0
35921755,"Um cidadão Brasileiro.                   Temos que acabar com a corrupção,quero dizer:TIRAR O PT DO PLANALTO!!!.Liberdade,liberdade abre as asas sobre nós!!!",pt,Brasil,http://pbs.twimg.com/profile_images/820012807806664707/737XNyBB_normal.jpg,32631.0,97460.0,71555.0,89706.0
1636451462,Porto Alegre. Rs.,pt,Porto Alegre,http://pbs.twimg.com/profile_images/774067988584542209/QS3wzUiM_normal.jpg,594.0,13938.0,11846.0,366.0
105803182,"""NÃO IMPORTA QUÃO ALTO
      VOCÊ ESTEJA, A LEI
        SEMPRE ESTARÁ
        ACIMA DE VOCÊ""
     (Juiz Sérgio Moro)",pt,Rio de Janeiro,http://pbs.twimg.com/profile_images/901961549312663552/TRCF36Gt_normal.jpg,2867.0,137779.0,70498.0,8555.0
45435425,,pt,"Rio de Janeiro, Brasil",http://pbs.twimg.com/profile_images/899812720115109889/dKEShFve_normal.jpg,3711.0,15736.0,38440.0,4521.0
850117680384397312,"""O Brasil não pode ser uma república sindical"". ""Queremos governantes que falem a verdade e estabeleçam propostas claras de governo""!!! Right",pt,Brasil,http://pbs.twimg.com/profile_images/881707684080254979/1Rj9TCD7_normal.jpg,236.0,9094.0,19594.0,130.0
37914470,"Um curioso, tentando desvendar o mundo",pt,Vitoria - ES,http://pbs.twimg.com/profile_images/735122816853499909/UDXAnkBr_normal.jpg,1192.0,4173.0,6149.0,329.0
28685589,,pt,Rio de Janeiro,http://pbs.twimg.com/profile_images/721662288231534592/sE5-T0S5_normal.jpg,2837.0,78350.0,3157.0,1137.0
389021917,"Consultor Imobiliário .  Conhecimento e Credibilidade,  nos levam ao Sucesso!!.",pt,"São Paulo, Brasil",http://pbs.twimg.com/profile_images/882725635680079875/C1GBFCsB_normal.jpg,2019.0,34617.0,23923.0,2108.0
521224612,"Gaúcho, colorado e brasileiro! ! Anti comunista, anti esquerdista. FORA PT , Lula e seus comparsas!",pt,São Paulo SP,http://pbs.twimg.com/profile_images/901938431655333888/MaoJnjWc_normal.jpg,242.0,13346.0,20555.0,112.0
123015325,"Petralha; pois o projeto Brasil do PT, além de melhor, o partido o respeita.",pt,Brasília,http://pbs.twimg.com/profile_images/714815099664539648/9XPwozLG_normal.jpg,1771.0,131605.0,182593.0,2254.0
2530815041,,pt,Maceió- Alagoas,http://pbs.twimg.com/profile_images/809170390480195584/mNllqX1b_normal.jpg,527.0,694.0,863.0,241.0
1487514031,"'Quando a ditadura é um fato, a revolução é um dever'",pt,,http://pbs.twimg.com/profile_images/844876640232574976/p-NZFri8_normal.jpg,482.0,194981.0,103863.0,10395.0
739448593,,pt,"Belo Horizonte, Brasil",http://pbs.twimg.com/profile_images/786891840964427776/o9SnhM4l_normal.jpg,794.0,17048.0,12246.0,503.0
1258012146,Impeachment sem crime é golpe!,pt,Belo Horizonte - Brasília,http://pbs.twimg.com/profile_images/796126536743141376/cOWEw6zr_normal.jpg,1503.0,65524.0,1857.0,2452.0
33905879,"sou brasileiro, detesto politicos, sou judeu convertido, mas, acredito em Jesus, o divino mestre. destesto PT, comunistas, socialistas, etc.",pt,Jerusalem,http://pbs.twimg.com/profile_images/891043760410431488/fLq0ShZM_normal.jpg,743.0,245380.0,11765.0,2618.0
779308704785174529,"Católica não praticante,temente a DEUS e devota de NS SENHORA.",pt,"Campina Grande, Brasil",http://pbs.twimg.com/profile_images/882770710619447296/5GN7Nus0_normal.jpg,838.0,22924.0,47530.0,674.0
589170744,"Professora aposentada, 71, adora política. ""Juntos seremos mais fortes"".",pt,Santo André - SP   -  Brasil,http://pbs.twimg.com/profile_images/859883086808481794/HJIFuaUT_normal.jpg,3695.0,14006.0,19407.0,4115.0
132439098,"JORNALISTA / REPÓRTER
79/99928-5045-City Graccho Cardoso/State Sergipe.
Ambientalista/Defensor da Vida/Não Voto em Partido, Sim em Candidato/Amante do RádioAM.",pt,Sergipe/Brasil/South América,http://pbs.twimg.com/profile_images/755442509610938370/bfuXwJgk_normal.jpg,5001.0,36567.0,331.0,1507.0
884921137934860288,,pt,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,101.0,2326.0,12958.0,62.0
2836377093,"Golpe. Ops! ""... grande acordo nacional..."" - Diretas Já? Quando é ""já""? Pela anulação impeachment e mobilização todos os dias nas ruas. Infraestrutura? O Povo!",pt,,http://pbs.twimg.com/profile_images/731842983478300672/Ea9F67wW_normal.jpg,578.0,137855.0,81673.0,2551.0
86200942,Quando pensamos que temos todas as respostas. A vida encarrega-se de mudar todas as perguntas.,pt,Recife,http://pbs.twimg.com/profile_images/626152391616933888/mi33HjbX_normal.jpg,1921.0,66726.0,10137.0,4726.0
22864100,"Paulo Pimenta é jornalista, nascido em Santa Maria. Ex-presidente da Comissão de Direitos Humanos, foi novamente o deputado federal mais votado do PT e é feliz",pt,"Rio Grande do Sul, Brasil",http://pbs.twimg.com/profile_images/803576437785690112/qGnKuSsR_normal.jpg,3751.0,45436.0,30438.0,176731.0
601934385,sou calmo e gosto das coisas corretas,pt,belo horizonte,http://pbs.twimg.com/profile_images/661892877983883265/Orks1CB2_normal.jpg,180.0,7854.0,24.0,153.0
26808726,"Brasileiro - Cabeça agnóstica, coração panteísta, mão anarquista e pé iconoclasta. E block automático  em trouxinha, procure sua turma!",en,Brasil,http://pbs.twimg.com/profile_images/807252467260026880/Fy6Ed0nd_normal.jpg,469.0,49286.0,71887.0,551.0
357765760,Sou quem sou tentando melhorar,pt,Brasil Rio de Janeiro,http://pbs.twimg.com/profile_images/2891939754/a502f569160761ac26bd9736e8468763_normal.jpeg,1433.0,188873.0,13987.0,1412.0
2925496212,Cruzeiro com VdGG em Sardis... pra torar sem piedade. Esquerda vital!,pt,BHZ,http://pbs.twimg.com/profile_images/791673643650715648/s0FO4Dcv_normal.jpg,1097.0,24978.0,32319.0,303.0
4571428768,"Amo os animais e a natureza, respeito a Deus",pt,,http://pbs.twimg.com/profile_images/687760986728706048/jxy0CFaZ_normal.jpg,55.0,1273.0,792.0,71.0
4595812942,,pt,,http://pbs.twimg.com/profile_images/898298344488828928/9_9XDAPe_normal.jpg,1087.0,70644.0,74.0,941.0
825448383452213249,,pt,,http://pbs.twimg.com/profile_images/861371825389015040/rMyHFHJF_normal.jpg,852.0,15979.0,10012.0,593.0
27418085,Músico Ativista cultural  #GreveGeral #Lula2018 Militante Petista,pt,"Recife,PE,Brazil",http://pbs.twimg.com/profile_images/857256032346791936/jigC4UMw_normal.jpg,1743.0,12072.0,12567.0,1335.0
106425301,"Força brasileiro, exigir a prisão de todas as ORCRIMs precisamos de força e (são 4?)determinação,#AvanteLavajato #STFvendido .#ForaPT  #LulaPreso",pt,"Coronel Fabriciano, Brasil",http://pbs.twimg.com/profile_images/758035458437877760/s_WJ_fWr_normal.jpg,1142.0,27082.0,8113.0,757.0
4052534717,"Nossa vida tem tem 2 principas motivos: 
1 - auto conhecimento 
2 - Enfrentar os inimigos visíveis e invisíveis, os obscuros, os canalhas e sua legião do mal.",pt,,http://pbs.twimg.com/profile_images/802965495523737600/al5jpI4I_normal.jpg,865.0,5796.0,10003.0,297.0
167075969,"O problema da classe média é que ela não está nem aí com os privilégios dos ricos, mas com a possibilidade dos pobres terem algum (Noam Chomsky)",pt,,http://pbs.twimg.com/profile_images/776098366493036544/FB-IvyWY_normal.jpg,1152.0,291521.0,18388.0,3129.0
399624221,"Torço para o Coritiba Foot Ball Club,o resto é lixo.Se não gostou problema seu.",pt,"Somewhere in Paraná, Brazil",http://pbs.twimg.com/profile_images/655598200972300289/32O13GDt_normal.jpg,542.0,28891.0,90.0,279.0
2600362639,"sou petista,vejo o futuro grandioso para o Brasil!",pt, Brasil,http://pbs.twimg.com/profile_images/815588691842310145/0Ved2ZfE_normal.jpg,1676.0,72361.0,1156.0,1678.0
895472427781763072,,pt,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,67.0,423.0,984.0,5.0
157798047,"Não sou de demonstrar sentimentos, mas sou cheio deles. Eu sofro em silêncio, amo com o olhar e falo por sorrisos.",pt,"Goiânia, Brasil",http://pbs.twimg.com/profile_images/677614103792394240/FfSMkU-q_normal.jpg,537.0,5049.0,31575.0,319.0
