Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @albertocantalic: contribua                                                                                     https://t��_';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'albertocantalic: contribua                                                                         ��_ https://tco/ew7c7axxq8';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @robertaandradee: sem medo de ser feliz  lula em ara̤ua�_ no vale do jequitinhonha  #timelula   https://tco/jern7iu1x2';;,Positive,Negative,Positive,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Neutral,Neutral,Positive,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @gleisi: lula visita a cidade de rubelita  #lulaporminasgerais https://tco/iqnheigqld';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @lulapelobrasil: a caravana  visitou nesta quinta-feira (26) a cidade mineira de salinas #lulaporminasgerais  fotos:��_ ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'melhor presidente que o brasil j�� teve _�ԏ_�ԏ_�ԏ_�ԏ #luladay   https://tco/lfxygixwap';;,Neutral,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'parab̩ns @lulapelobrasil  que essa visita v�� at̩ vc o mais r��pido poss�_vel #luladay #lula  https://tco/gvr7i4it1w';;,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @deputadofederal: lula carrega o sonho e a esperan̤a de milh̵es de brasileir@s  #felizaniversariolula ��_ ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @dilmaresiste: ap�_s comprar deputados para se safar, temer gera maior rombo da hist�_ria #temerinaceitavel  https://tc��_';;",Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @ptnosenado: #lulaporminasgerais|trafegue,virtualmente,com o ex-presidente lula por mais um roteiro da caravana  _��� https:��_';;",Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @btsandtricolor: melhor presidente que o brasil j�� teve _�ԏ_�ԏ_�ԏ_�ԏ #luladay   https://tco/lfxygixwap';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @btsandtricolor: melhor presidente que o brasil j�� teve _�ԏ_�ԏ_�ԏ_�ԏ #luladay   https://tco/lfxygixwap';;,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @ptnosenado: #lulaporminasgerais|trafegue,virtualmente,com o ex-presidente lula por mais um roteiro da caravana  _��� https:��_';;",Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @compartilhe13: ele ̩ o cara feliz anivers��rio lula #luladay  https://tco/jylr3va3dl';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Positive
'com o ex prefeito fernando haddad e dep reginaldo lopes em montes claros com   https://tco/yyy3cwa8xw';;,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @dilmaresiste: urgente: liminar suspende leil̵es do pr̩ sal nesta sexta #temerinaceitavel  #dr dilma resistente https://t��_';;,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @compartilhe13: ele ̩ o cara feliz anivers��rio lula #luladay  https://tco/jylr3va3dl';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Positive
'rt @ptbrasil: ao vivo: @lulapelobrasil em francisco s��  #lulaporminasgerais https://tco/c0sli3zxub https://tco/bv0mcwouwj';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
'rt @chezeguevara: colabore com a caravana    #financiamentocoletivo *  divulgue e compartilhe  https://tco/zlnegb1zze https��_';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @dilmaresiste: lula: esṭo vendendo o patrim̫nio do pa�_s #temerinaceitavel  https://tco/oxyujjyd5p via @brasil247';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'ainda ṇo votou corra depois d̻ #rt pra seus seguidores tamb̩m votarem #luladay #lulaporminasgerais  https://tco/boaxaieie0';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'parab̩ns ao grande lula sa̼de e paz @lulapelobrasil  https://tco/oucozajrkc';;,Positive,Neutral,Positive,Positive,Positive,Positive,Neutral,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'rt @cristianominas: com lula em ara̤ua�_ #caravana #lulaemminas  https://tco/lxidk2gaky';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @andrequintaopt: estamos juntos a caravana pelo resgate a cidadania - maflavia @lulapelobrasil #lulaporminasgerais  htt��_';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'rt @cristianominas: alegria de estar no palanque com lula em ara̤ua�_ e poder deixar o meu abra̤o #lulaporminasgerais ��_ ';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @dorfofborges: parab̩ns ao grande lula sa̼de e paz @lulapelobrasil  https://tco/oucozajrkc';;,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @lulapelobrasil: ou a gente acredita na educa̤̣o e faz investimento de verdade ou ṇo tem #lulaporminasgerais ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @lulapelobrasil: ou a gente acredita na educa̤̣o e faz investimento de verdade ou ṇo tem #lulaporminasgerais ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @humbertocostapt: entrevista em montes claros �� r��dio itatiaia  #lulaporminasgerais https://tco/ea1hqymzfy';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @lulapelobrasil: seria maravilhoso que s�_ pessoas perfeitas fossem eleitas, mas ṇo ̩ assim #lulaporminasgerais ';;",Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @lulapelobrasil: o congresso que est�� a�_ ̩ resultado daquilo que o povo queria no dia da elei̤̣o #lulaporminasgerais ';;,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @lulapelobrasil: a cara do congresso hoje ̩ a cara do povo brasileiro no dia da elei̤̣o #lulaporminasgerais ';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @lulapelobrasil: essa mesma maioria que est�� salvando o temer votou para afastar a dilma #lulaporminasgerais ';;,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @lulapelobrasil: ou a gente acredita na educa̤̣o e faz investimento de verdade ou ṇo tem #lulaporminasgerais ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @humbertocostapt: entrevista em montes claros �� r��dio itatiaia  #lulaporminasgerais https://tco/ea1hqymzfy';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral
'rt @lulapelobrasil: o que esse povo precisa ̩ de oportunidades #lulaporminasgerais ';;,Neutral,Neutral,Positive,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'contribua para o financiamento coletivo               https://tco/47puxitham';;,Neutral,Neutral,Positive,Neutral,Neutral,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @galerabrasil: feliz anivers��rio presidente #luladay  https://tco/dafwyvgho3';;,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula vem a�_   #lulaporminasgerais   #felizaniversariolula https://tco/j9tbpjryfz';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @lulapelobrasil: ou a gente acredita na educa̤̣o e faz investimento de verdade ou ṇo tem #lulaporminasgerais ';;,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @gleisi: linda foto do ricardo stuckert lula sendo lula, simples assim #lulaporminasgerais  https://tco/enn21tymer';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @zehche: eu contribu�_ e fa̤o parte dessa hist�_ria -  https://tco/mojoagqvcv #caravana  https://tco/5c0ecnobsr';;,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @ccambara2: t�� na hora da milit̢ncia abra̤ar  , colabore   #felizanivers��riolula https://tco/rajxoquxlm';;",Neutral,Neutral,Positive,Positive,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @deputadofederal: lula sobre a compra de votos de temer  #lulaporminasgerai https://tco/fc1yvdyw2q';;,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #��_ https://tco/nkrshtibjd';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e de muito carinho https://tco/0fttvwnael''",Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive
"'que foto maravilhosa felicidades,  https://tco/34ipjtlsio';;",Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
"'rt @dep_padrejoao: feliz anivers��rio, @lulapelobrasil #felizanivers��riolula #luladay  #lulaporminasgerais @ptnacamara��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
'rt @albertocantalic: financiamento coletivo   deixe sua contribui̤̣o nessa caminhadahttps://tco/gvx2sz4osj https://tco/zn��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'ao vivo: lula visita a f��brica da coteminas em montes claros   #lulaporminasgerais https://tco/hrzgf1cmhe';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @ptbrasii: rt deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #��_ https://t��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'ao vivo: lula visita a f��brica da coteminas em montes claros   #lulaporminasgerais https://tco/szrjuvrsay';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @ptbrasil: ao vivo: @lulapelobrasil em francisco s��  #lulaporminasgerais https://tco/c0sli3zxub https://tco/bv0mcwouwj';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
"'rt gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muit��_ https://tco/uley685nbf';;",Neutral,Positive,Neutral,Neutral,Positive,Positive,Neutral,Negative,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'ao vivo: lula visita a f��brica da coteminas em montes claros   #lulaporminasgerais https://tco/6bsa6ocg4s';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @deputadofederal: lula sobre a compra de votos de temer  #lulaporminasgerai https://tco/fc1yvdyw2q';;,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @esuplicy: lula visita o instituto federal do vale do jequitinhonha e ̩ homenageado por estudantes ��_ ';;,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive
' #lula2018 #lulaguerreiro #pt #lulaeterno parab̩ns meu amigo https://tco/auv9sldmsq';;,Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'lula visita a f��brica da coteminas em montes claros   #lulaporminasgerais https://tco/64os3uvymf';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'hoy es el cumplea̱os de @lulapelobrasil y nosotros seguimos desde la caravana #felizaniversariolula #luladay  https://tco/wmevpau831';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'lula visita a f��brica da coteminas em montes claros   #lulaporminasgerais https://tco/j3gfbaodfd';;,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @ptbrasil: ao vivo: @lulapelobrasil em francisco s��  #lulaporminasgerais https://tco/c0sli3zxub https://tco/bv0mcwouwj';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'ao vivo: lula visita a f��brica da coteminas em montes claros   #lulaporminasgerais https://tco/bbdb5n0p29';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
"'ptbrasii: rt gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cerca��_ https://tco/1dzmlef3f3';;",Neutral,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @ptbrasii: rt deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #��_ https://t��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @dep_padrejoao: feliz anivers��rio, @lulapelobrasil #felizanivers��riolula #luladay  #lulaporminasgerais @ptnacamara��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Neutral,Positive,Positive,Positive
'rt @inst_lula: veja fotos memor��veis da caravana de #lulaporminasgerais  https://tco/kctsqqwsqb #felizanivers��riolula';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@gleisi #luladay    #lulaporminasgerais https://tco/qbzloeysci';;,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#luladay    #lulaporminasgerais https://tco/qbzloeysci https://tco/jojii39fte';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#luladay  ';;,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"'rt @gleisi: por onde passa, a caravana  #lulaporminasgerais ̩ acolhida com abra̤os e cercada de muita alegria e��_ ';;",Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive
'rt @deputadofederal: lula comenta a destrui̤̣o do brasil pelos golpistas   #lulaporminasgerais    #felizaniversariolula htt��_';;,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
