Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
' invadir um país pela selva tendo os marines é idéia de comunista burro o  brasil  reforça as fronteiras para o lixo não sair https://tco',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @giselecaso: realmente o brasil é o país da piada pronta ??????  @belcarvalho5 @ppreacarn @athiabalba @macunaimaz… ',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Positive,Neutral
'@o_antagonista @maryzina ',Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @bhuoriescaussoy: lula defende renovação e diz que pt precisa de lideranças mais espertas espertas em que sentido  ht…',Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive
' ?????? https://tco/ghexjm4hhx',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'ah sim, lula sairá vencedor se concorrer,a lava privadas da cadeia @gleisi vc tá certa  #lulanuncamais https://tco/tea0pctgpj'""",Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@lulapelobrasil ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@jornaloglobo kkkk é por declarações como esta que este traste que arruinou o país aparece no google como  o homem mais mentiroso do mundo',Positive,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative
'rt @mary_greicy: 94% dos brasileiros querem a #extinçãodopt e seus aliados políticos corruptos   https://tco/3g0bvjhldd',Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @giselecaso: realmente o brasil é o país da piada pronta ??????  @belcarvalho5 @ppreacarn @athiabalba @macunaimaz… ',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Positive,Neutral
'rt @somerlux: @humbertocostapt  #rockinrio2017 #rockinrio  #ptroubouinibidores anfepramona femproporex mazind… ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
'botem logo o chefe da orcrim  com seus cúmplices p acabar com esse mimimi  basta de impunidade ?? https://tco/7j4mazqhii',Negative,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'@o_antagonista gleisi finge que vive em uma realidade paralela ela sabe muito bem onde lula estará em 2018 ',Positive,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Positive
'rt @paulxbrow2: e agora companheiros   kalil bittar entrega lula o sítio de atibaia é dele   https://tco/jovcsrexvf',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'se não cravarmos ele ficará impunehá movimentação da esquerda no sentido de mantê-lo impune,dallagnol esteve na casa decaetano'""",Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'rt @lcrive: se não cravarmos ele ficará impunehá movimentação da esquerda no sentido de mantê-lo impune,dallagnol esteve na c…'""",Neutral,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@metropoles queremos lula preso   escreve ai   ',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Positive,Neutral,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @fabiojcbranco: @gleisi #ptnuncamais ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#satander  #foratemer https://tco/hulqtpdryk',Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@lindberghfarias o brasil tem fome de justiça também,    e #bolsonaro2018'""",Neutral,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'#intervencaomilitar  #foratemer https://tco/z6x8nqr6hu',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Positive
'#gotrump  #foratemer https://tco/3dy5ny2roq',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'importante é o se concorrer?????? do tipo não vai acontecer  https://tco/3wmzk4pkbw',Neutral,Neutral,Positive,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'‘eles estão mexendo com um político que não roubou, diz lula sobre investigações https://tco/jxkenth3x8  roubou, sim  '""",Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral
"""'rt @fmaier50: lula é hostilizado em salvador  tchau, querido   já  https://tco/niocbhiill'""",Neutral,Neutral,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'  um embusteiro que é réu sete vezes e condenado uma vez já deveria estar no xilindró e não nos afrontando https://tco/lnclhi2vjy',Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
' https://tco/gjczwf2itv',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'focarmos mas alguns cairam na armadilha esquerda de tirar temer pf/mpf/stf nunca acusaramlula/dilma emexercíciosendo+corruptos https://tco/8m',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zql7jiuiqg https://t…',Neutral,Neutral,Positive,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
"""'@exame sim, a presidente do pavilhão 13 no presídio da papuda não viaja @gleisi, lula será preso e pagará por todos seus crimes '""",Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Negative,Neutral
'rt @patyarqt: @o_antagonista gleisi finge que vive em uma realidade paralela ela sabe muito bem onde lula estará em 2018 ',Positive,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @patyarqt: @o_antagonista gleisi finge que vive em uma realidade paralela ela sabe muito bem onde lula estará em 2018 ',Positive,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
"""' ‘eles estão mexendo com um político que não roubou, diz lula sobre investigações  https://tco/0kkgx7qg2f'""",Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'moro dá 15 dias a lula para provar que valores bloqueados são de marisa -  https://tco/welovfkaux  explica aí, embusteiro '""",Neutral,Negative,Positive,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @ezequiasns:  https://tco/lkbhzb8rrh',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'#gotrump  #foratemer https://tco/0l3t5okzms',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @arcofi: subprocuradora não defendeu suspeição de moro https://tco/wbc7sj8kmz #lulanuncamais  ',Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
' https://tco/bdy5us41rn',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@jornaloglobo o maior corrupto da história do brasil deve sofrer de alzheimer em estágio crítico cala a boca ridículo  https://tco/ef904lp',Negative,Negative,Neutral,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'@achiare ele mente tanto, acho que ele acredita na própria mentira  o homem é um psicopata    https://tco/9funj8hnqr'""",Neutral,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'rt @arcofi: subprocuradora não defendeu suspeição de moro https://tco/wbc7sj8kmz #lulanuncamais  ',Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'  #ptextinçãojá  https://tco/essijglrjk',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'basta de impunidade e mimimi botem esse bandido chefe da orcrim   que de honesto, nem a cara de pau https://tco/exb9ezfdno'""",Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @patyarqt: @o_antagonista gleisi finge que vive em uma realidade paralela ela sabe muito bem onde lula estará em 2018 ',Positive,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'@jornalivre_br #pt fora de uma forma ou de outra  ',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @direita_blog: ‘a alma mais honesta deste país’ ataca de novo  #oantagonista https://tco/viusub205f https://tco/1qwzwgvpvl',Positive,Neutral,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'mulher se revirando no caixão #lulanaprisao  #fotapt #forapmdb #forapsdb… https://tco/sibhofmagc',Neutral,Neutral,Neutral,Negative,Neutral,Positive,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
"""'rt @deadabarra: @achiare ele mente tanto, acho que ele acredita na própria mentira  o homem é um psicopata    https://tco/9…'""",Neutral,Neutral,Negative,Positive,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'todo setor público é recheado de esquerdistas, mpf/stf ainda++ temos que exigir     ou ficará impune e adversários destruidos'""",Neutral,Negative,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @lcrive: todo setor público é recheado de esquerdistas, mpf/stf ainda++ temos que exigir     ou ficará impune e adversário…'""",Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @giselecaso: realmente o brasil é o país da piada pronta ??????  @belcarvalho5 @ppreacarn @athiabalba @macunaimaz… ',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Positive,Neutral
'rt @giselecaso: realmente o brasil é o país da piada pronta ??????  @belcarvalho5 @ppreacarn @athiabalba @macunaimaz… ',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Positive,Neutral
'#politica #politicos #corrupçao #brasilqueopovoquer #sosbrasil #lavajato #policiafederal  #ptnuncamais #foratemer #eleiçoes2018 https://tco/',Neutral,Negative,Neutral,Positive,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'lula e o medo da jaula  https://tco/reqqjqnrhf #brasilqueopovoquer  #lula #lavajato  #stf  #jbs  https://tco/ybjacxzfav',Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
"""'a insanidade bateu, e ficou lula é um assunto encerrado  #lula #lavajato #sergiomoro #pt #corrupto https://tco/dayn64jiep'""",Negative,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'assista  https://tco/yizzomsu62  #monarquiaparlamentarista https://tco/yw0graz6b8',Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @amaury_andrade: @blogdojefferson vai ser um misto de ópera bufa e bebê de rosimary que povo doido ',Negative,Neutral,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Positive,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'#brasilqueopovoquer é este que a pf vai nos devolver assim que terminar de prender este bando de políticos corruptos  https://tco/qv96dnjmzj',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Negative
'@revistaistoe @gleisi  kkkkkkk eu tbm na papuda ou em presidente bernardes analfabeto não tem cela especial né ',Positive,Neutral,Neutral,Negative,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @bhuoriescaussoy: lula defende renovação e diz que pt precisa de lideranças mais espertas espertas em que sentido  ht…',Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive
'@ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @crisoliveira360: @ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@jornaloglobo ahhh tá esse verme não desiste dessas mentiras ',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'e ainda reclamam do general mourão  #intervencaomilitar  #foratemer #bolsonaro2018 https://tco/wyyljmvvfx',Negative,Neutral,Negative,Neutral,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'#intervencaomilitar  #foratemer #bolsonaro2018 https://tco/lygdoj6qcv',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'falaram o mesmo contra trump  #intervencaomilitar  #foratemer #bolsonaro2018 https://tco/c6kfphy5yj',Positive,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@rcp01 muitos não perceberam ainda que o nosso inimigo maior é o comunismo comandado plula/dilma/pt que continuam absolutam/impunes',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral
'rt @neusamandrade: hoje é dia fazer isso virar viral  @letraslimitadas @o_antagonista @marisascruz @aeciofaraujo https://tco/…',Neutral,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'#intervencaomilitar  #foratemer #bolsonaro2018 https://tco/4ukzxmdwdq',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#intervencaomilitar  #foratemer #bolsonaro2018 https://tco/ce8tyavpc4',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @crisoliveira360: @ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'esse tipo de gente é digno de pena??  #morobrasilteapoia  avante #lavajato https://tco/znskvfag8t',Positive,Negative,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zql7jiuiqg https://t…',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @mcissaguimaraes: passando pra lembrar vcs que amanhã é dia de  https://tco/13ciglqjbg',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@missmoggia ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @crisoliveira360: @ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @crisoliveira360: @ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @paulacamara_: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zql7jiuiqg https://t…',Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @paulacamara_: moro dá 15 dias a lula para provar que valores bloqueados são de marisa   https://tco/zql7jiuiqg https://t…',Neutral,Neutral,Positive,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @crisoliveira360: @ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'@erikakokay democracia é isso, mas o pronunciamento desta sra não é imperdível as vezes sinto saudades da moema gramacho '""",Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @villamarcovilla:   #ptextinçãojá @villamarcovilla https://tco/dzy0yf45a4',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @gilmargdss: #lulareu mais uma vez na operação #zelotes veja no link abixo https://tco/w30fyx9d5u   #lavajato #lula…',Neutral,Neutral,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gilmargdss: veja a discussão do #lula com juiz #sérgiomoro no link https://tco/pzea98knpg #lulapreso   $bolsomito #bolsonaro #b…',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gilmargdss: veja no link abaixo o depoimento de palocci ao juiz sérgio moro  https://tco/7uarnsgpzf #lavajato #lavajato  #lulan…',Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @gilmargdss: janot denuncia lula, dilma, gleisi,palocci, edinho, mantega, paulo bernardo e vaccari https://tco/90tolnuqwi    #fo…'""",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @crisoliveira360: @ptnacamara o #brasilqueopovoquer é um país sem corrupção ',Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'#intervencaomilitar  #foratemer #bolsonaro2018 https://tco/z0ek7yumhe',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#intervencaomilitar  #foratemer #bolsonaro2018 https://tco/jywsr1zrbb',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#intervencaomilitar  #foratemer #bolsonaro2018 https://tco/s1t92wfptb',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @eduardotiago: sério q descobertakkkkkk #foratemer #forarenan #forajuca #forapmdb  #forapsdb  https://tco/ntjpi3rwfq',Neutral,Neutral,Negative,Positive,Neutral,Positive,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
