Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
"""'rt @mulher_direita: palocci soltou a lingua, ñ fez mais q obrigação, bandidão entrega onde está a grana '""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'defesa de lula apresentou a moro recibos de aluguel com datas inexistentes -  #lavajato    https://tco/v87ql0piej',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
"""'rt @daitorres4: estranho o lula, que é corintiano, colocar as data do mundial do palmeiras no documento '""",Negative,Neutral,Negative,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @titoporto10: a justiça no brasil não é levada a sério  pelo fim da impunidade @ppreacarn @belcarvalho5 @justbira… ',Negative,Neutral,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
"""'rt @mulher_direita: palocci soltou a lingua, ñ fez mais q obrigação, bandidão entrega onde está a grana '""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'@ericamaral10 @heliovesp nada haver com uma antena da oi, instalada para atender exclusivamente à um sítio que não é dele, né @mpf_pgr  '",Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'@g1politica hahahaha omertá quebrada pelo cumpanheru mais chegado ao capo cabou, pt cabou, honestão '""",Negative,Neutral,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @primagalhaesd: genial  ????????#aecionacadeia  #renamnacadeia https://tco/cxvdhsbaxm',Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'palocci: “somos um partido ou uma seita guiada por uma pretensa dinvidade” ',Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @paulacamara_: lula apresenta recibos com datas inexistentes para provar aluguel de apartamento  … ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @susu_brasil: palocci eu te admiro por falar tudo o que o meliante @lulapelobrasil é   obrigada ',Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @direita_blog: palocci: até quando vamos fingir acreditar na autoproclamação do homem mais honesto do país  https://t…',Positive,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'palocci confirmou o que está charge demonstra pseudo divindade  https://tco/nvo7q9syty',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Negative,Positive,Neutral
'rt @ritaoli36702816: só não é burro pra saquear o país e enganar os seus eleitores  @ptbrasil @lulapelobrasil… ',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'a carta de palocci é demolidora   #lulapreso https://tco/vzozo4lyar',Neutral,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'ansiosamente aguardando o será que @inst_lula perde o emprego e @dilmabr, vai junto  september 26, 2017 at 09:00am'""",Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'defesa de lula dispensa testemunhas na véspera de depoimentos na zelotes  https://tco/keciqlvwak',Negative,Neutral,Negative,Neutral,Positive,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'ess ficou bom né não @lulapelobrasil eu te avisei sobre esse teu advogado  #zedirceunacadeia #gleisinacadeia  #dilmanacadeia https://tco/mqn',Positive,Positive,Negative,Positive,Neutral,Positive,Negative,Negative,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive
' @lulapelobrasil brasileiros vão pagar a conta do calote no bndes no governo lula dilma https://tco/ujb1levaff via @youtube',Neutral,Negative,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'depois reclamam da situação do brasil quem vota  https://tco/6ccdx23en5',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
' não tem jeito',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'como lula consegue mentir tão descaradamente ',Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'odebrecht diz que lula recebeu mais dinheiro do que o registrado na planilha italiano  #jovempan https://tco/khovfwfmpc',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@blogdonoblat agora q palocci acabou de vez com lula esta na hora de tirar temer e a quadrilha do pmdb #foratemer ',Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'@oglobopolitica palocci foi a bala de prata para acabar de vez com o traste que arruinou o brasil ',Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Negative
'rt @paulacamara_: lula sofre nova derrota no tribunal regional federal    https://tco/lmxrahnjdt',Positive,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'rt @paulacamara_: em pedido de desfiliação do pt, palocci diz que lula confessará seus crimes “cedo ou tarde”  https://tco/wo…'""",Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@ptbrasil palocci é um bom cumpanheiropalocci é um bom cumpanheiro ninguém pode negar ',Positive,Neutral,Positive,Positive,Neutral,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Negative
'rt @paulacamara_: lula sofre nova derrota no tribunal regional federal    https://tco/lmxrahnjdt',Positive,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@apaupitz isso @pallocci entrega aonde estão guardados os bilhões de r$ q o @ptnacional @ptbrasil roubou do país  #zedirceunacadeia',Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'rt @paulacamara_: em pedido de desfiliação do pt, palocci diz que lula confessará seus crimes “cedo ou tarde”  https://tco/wo…'""",Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @ritaoli36702816: só não é burro pra saquear o país e enganar os seus eleitores  @ptbrasil @lulapelobrasil… ',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'como alguém, judicialmente,  apresenta um documento com erros tão grosseiros e ainda infla o peito ao dizer que isso comprovar a licitude d'",Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Negative
'  rt @jaugcord https://tco/cjrqjgr5wh  extinção do pt  fim do foro são paulo  apoio lava jato  fim do mst  somos todos moro',Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'rt @paulacamara_: em pedido de desfiliação do pt, palocci diz que lula confessará seus crimes “cedo ou tarde”  https://tco/wo…'""",Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'uma mentira nunca teve a perna tao curta  https://tco/5iiuuv2ib9',Negative,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @paulacamara_: lula sofre nova derrota no tribunal regional federal    https://tco/lmxrahnjdt',Positive,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'rt @paulacamara_: em pedido de desfiliação do pt, palocci diz que lula confessará seus crimes “cedo ou tarde”  https://tco/wo…'""",Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@o_antagonista esses advogados não cansam de passar vergonha, não cada vez mais incriminam o seu cliente que defesa pífia é '""",Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'ai eh lasca   https://tco/s2pfmxk59u',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @ezequiasns:   rt @jaugcord https://tco/cjrqjgr5wh  extinção do pt  fim do foro são paulo  apoio lava jato  fim do mst  so…',Positive,Positive,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'a carta de palocci é um míssil devastador ',Negative,Negative,Neutral,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
"""'@gabrlelplnhelro @teresinhalopes ele já era, vamos virar a página e concentrar nossos esforços no luladrão '""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: lula sofre nova derrota no tribunal regional federal    https://tco/lmxrahnjdt',Positive,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'rt @susu_brasil: palocci eu te admiro por falar tudo o que o meliante @lulapelobrasil é   obrigada ',Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'esperar o q de um corrupto  #lulacondenado #marginal #seteum #bandidobombandidomorto #ptnuncamais  https://tco/tj2cjahqna',Negative,Negative,Neutral,Negative,Negative,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@veja  #lulaéréu #nãovoteemréu #réunãopodeserpresidente #moroorgulhobrasileiro',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@lulapelobrasil por mim eu tbm ñ permitirei q petistas falasse tanta mentira basta saber o q é certo ou errado para lhe entender ',Positive,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Negative
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'não adianta mostrar recibo se não tem como provar o pagamento  https://tco/ef6y0zdtgg',Positive,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'tchau pt    #jornaldacultura   https://tco/qszc7rxsa9',Neutral,Positive,Positive,Positive,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @clissiacrepaldi: mal caráter isso sim ele todos os acéfalos que o seguem  https://tco/fskttq5hws',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @politicacabare: não adianta mostrar recibo se não tem como provar o pagamento  https://tco/ef6y0zdtgg',Positive,Neutral,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Neutral,Negative
'@lulapelobrasil falou o pobrinho seus filhos respeitam os mais pobres o sr eu sei q ñ respeita ',Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Neutral,Negative,Negative,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Positive
'rt @direita_blog: palocci: até quando vamos fingir acreditar na autoproclamação do homem mais honesto do país  https://t…',Positive,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @julietapedrosa: realmente a #incompetência do #advogado do canalha mil vezes e maior ladravaz da história  é espantosa… ',Negative,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @susu_brasil: palocci eu te admiro por falar tudo o que o meliante @lulapelobrasil é   obrigada ',Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'perai tem fila 1° é  ?????? https://tco/wj13shmqoh',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@spd_33 ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @leoalvvesdf: @spd_33 falta o lula ???????????? ',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'palocci envia carta de desfiliação ao pt e deixa lula mais próximo da prisão e de novas condenações https://tco/muqtk3fjfb',Negative,Negative,Positive,Negative,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@ricamconsult lula tem os 10 dedos da mão é verdade ',Neutral,Positive,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Positive,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@estadao pessoas defendem o lula por achar que o restante defende o temer ou aécio sqn todos presos seria o ideal  #foratemer',Positive,Negative,Neutral,Positive,Neutral,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'aécio é peixe pequeno primeiro ',Neutral,Neutral,Neutral,Positive,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'nem dirceu nem  pagaram nada https://tco/iddpsqnjgr',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@blogdojefferson ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@renovamidia imagina o q farão qdo o alí babá for para o presídio então',Negative,Negative,Neutral,Negative,Negative,Positive,Negative,Neutral,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@humanasnao não poderá alegar velhice para não puxar cana ',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @susu_brasil: palocci eu te admiro por falar tudo o que o meliante @lulapelobrasil é   obrigada ',Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@henriolliveira ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @mary_greicy: lula condenado dirceu condenadosó falta agora cadeia para os dois  #dirceunacadeia https://t…',Neutral,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'lula se diz triste c/ nova pena de dirceu: já pagou qualquer crime q tenha cometido https://tco/cxvsab7zyw o próximo é vc ',Positive,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Negative,Neutral,Negative,Negative,Negative
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @lidialoureir6: sem mais delongas, #dirceunacadeia e para não passar batido  https://tco/oriyiyxqau'""",Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @izidiooliver: ai eh lasca   https://tco/s2pfmxk59u',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @gus_moreira: o lula que inventou esse dia  https://tco/zgzr0eoxuj',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
