Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'@mitags @dasilva86 @sakasakamori @ritagvplb @somar61 @mahggasantana @omundrongo @osvladpereira @ritaoli36702816 @ottoni3101 @macunaimaz @titop',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'se era isso que pediam os ceguetas, agora têm: recibos de propinas  https://tco/pnusrtj4ll'""",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@mvsmotta palmas para o neologismo flopar gostei bastante e pretendo usar #destruaoforodesp #esquerdanuncamais ',Positive,Positive,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Positive
'desses recibos não vi a @gleisi comentar será que o marcelo também tem recibos dos codinomes amante e coxa  https://tco/qwauqb0225',Positive,Positive,Positive,Neutral,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Negative,Positive,Neutral
'rt @osvladpereira: odebrecht entrega e-mails sobre doação de r$ 4 milhões ao instituto lula  https://tco/242yahzwnl via @port…',Neutral,Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'documentos forjados por lula p/ justificar pagamento de aluguel complicam ainda mais a vida do petista  https://tco/czkg5pqkqj',Negative,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @osvladpereira: documentos forjados por lula p/ justificar pagamento de aluguel complicam ainda mais a vida do petista  htt…',Negative,Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'aprende a fazer recibo @lulapelobrasil tem que ter no mínimo um carimbo tipo esses aí do odebrecht  https://tco/kvfyyhjmaq',Neutral,Neutral,Neutral,Positive,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @fnn_fakenews: aprende a fazer recibo @lulapelobrasil tem que ter no mínimo um carimbo tipo esses aí do odebrecht  https…',Neutral,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
' https://tco/pmzjgokkdc',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/afqsz5ytwz',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
' https://tco/9iuwm1krhv',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @fnn_fakenews: aprende a fazer recibo @lulapelobrasil tem que ter no mínimo um carimbo tipo esses aí do odebrecht  https…',Neutral,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
' https://tco/a9pywtynuw',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @osvladpereira: documentos forjados por lula p/ justificar pagamento de aluguel complicam ainda mais a vida do petista  htt…',Negative,Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@castorscs @blogdojefferson kkkkk ',Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
"""'lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   https://tco/sd3rbeccgc'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'só que crédito tem matar com débito   #moro #brasilalimpo #corruptos https://tco/poqdp91caa',Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Negative
"""'@oglobopolitica kkkkkkk, gastar fortuna com banca milionária para a apresentação de recibos tão primários que vergonha '""",Positive,Negative,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'@laurojardim kkkkkkk com apoio assim  nem precisa de acusação',Positive,Neutral,Negative,Neutral,Positive,Positive,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'hahahahahahahahahahaha  https://tco/vlcwjgashz',Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
' https://tco/aq3awczwyi',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'o desespero desse ladrão tá tão grande que ele está esquecendo dos detalhes da mentira   https://tco/76mq7u94fk',Positive,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Neutral,Negative,Positive,Negative,Neutral,Neutral,Positive,Positive,Neutral,Positive
"""'rt @prmaduro: moro não vai poder reclamar que os recibos são velhos são novinhos, feitos especialmente para ele  https://tc…'""",Negative,Negative,Negative,Neutral,Positive,Positive,Positive,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @osvladpereira: documentos forjados por lula p/ justificar pagamento de aluguel complicam ainda mais a vida do petista  htt…',Negative,Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @fnn_fakenews: aprende a fazer recibo @lulapelobrasil tem que ter no mínimo um carimbo tipo esses aí do odebrecht  https…',Neutral,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'será que o  fez os recibos inspirado nos pdfs do #binter #mascomoéburroesseanimal https://tco/y0kdd42ggv',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'adivinha de qual partido é o parlamentar que propôs o projeto bingo  a vanguarda do atraso segue firme na luta  https://tco/bkyulbokki',Negative,Negative,Negative,Positive,Neutral,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
"""'rt @marizmarcella: @alefrotabrasil @jose_neumanne concordo e,  além do mais, devemos respeitar a fila amigos ?????? … '""",Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral
'rt @francohenrique: será que o  fez os recibos inspirado nos pdfs do #binter #mascomoéburroesseanimal https://tco/y0kdd42g…',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @fnn_fakenews: aprende a fazer recibo @lulapelobrasil tem que ter no mínimo um carimbo tipo esses aí do odebrecht  https…',Neutral,Negative,Neutral,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@ricamconsult inacreditável ainda esse cara está solto queremos  logo',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative
'rt @aurora__9: @muylaerte ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @aurora__9: @muylaerte ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @marizmarcella: @alefrotabrasil @jose_neumanne concordo e,  além do mais, devemos respeitar a fila amigos ?????? … '""",Positive,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Negative,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral
'rt @cclpositive: @ezequiasns agora entendemos pq ela guardava essa dinheirama em casa algo a acrescentar @dilmabr  … ',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @soniaprezzotto: @muylaerte @0_marcia  https://tco/tyvynwkbl5',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @osvladpereira: documentos forjados por lula p/ justificar pagamento de aluguel complicam ainda mais a vida do petista  htt…',Negative,Negative,Negative,Positive,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'mais burrice ainda   https://tco/afgpcquxho',Negative,Negative,Neutral,Negative,Positive,Neutral,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
' #lulapresidiario2018 https://tco/dafchxawig',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Negative
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @luiz_brunozi:  #lulapresidiario2018 https://tco/dafchxawig',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'quer dizer então que marisa e lula só faziam negócios nos finais de semana pode isso arnaldo  #institutolula #lavajato https://tco/iwmleyfj',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
' https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'rt @julietapedrosa:  https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'#amigos “ilustres” do #traficante ➡️ e #dilmanacadeia https://tco/icomn1ynr6',Neutral,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'olha só @blogdojefferson   https://tco/ugjjtj30dh',Neutral,Neutral,Positive,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'cada mentira piora a situação do nine  https://tco/8hnhwydyab',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Negative
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
"""'rt @sandrarcreyes: lula apresentou recibo de aluguel c/ data inexistente, ou seja falso prendam logo esse sapo barbudo   htt…'""",Negative,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @julietapedrosa: #amigos “ilustres” do #traficante ➡️ e #dilmanacadeia https://tco/icomn1ynr6',Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Negative,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
"""' letícia sabatella no encontro , ninguém merece'""",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @julietapedrosa:  https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @gylk: quer dizer então que marisa e lula só faziam negócios nos finais de semana pode isso arnaldo … ',Neutral,Neutral,Neutral,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'rt @julietapedrosa:  https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'rt @julietapedrosa:  https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@blogdojefferson esperamos q da primeira ele não passe impune o brasil merece ver esse sujeito no seu devido lugar ',Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Neutral,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Positive
'“o padrinho era emilio” #oantagonista   https://tco/hxtn8b64vq https://tco/kgl6wvv54r',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'eu tbm não   https://tco/pmkfneza0n',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @direita_blog: “o padrinho era emilio” #oantagonista   https://tco/hxtn8b64vq https://tco/kgl6wvv54r',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @direita_blog: “o padrinho era emilio” #oantagonista   https://tco/hxtn8b64vq https://tco/kgl6wvv54r',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'stf julga pedido de prisão do ex-aliado de lula em mg, o esquerdista aécio neves #oantagonista  https://tco/ub6aizpkm1 https://tco/macvsrie'",Positive,Positive,Positive,Neutral,Neutral,Positive,Negative,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Negative
'rt @julietapedrosa: #amigos “ilustres” do #traficante ➡️ e #dilmanacadeia https://tco/icomn1ynr6',Neutral,Positive,Positive,Neutral,Positive,Neutral,Negative,Negative,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @direita_blog: stf julga pedido de prisão do ex-aliado de lula em mg, o esquerdista aécio neves #oantagonista … '""",Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'muita bondade da odebrecht, desinteressada#bastadecorruptos  https://tco/49pmm1ddkb'""",Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @denisesplima1: mais burrice ainda   https://tco/afgpcquxho',Negative,Negative,Neutral,Negative,Positive,Neutral,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'@blogdojefferson  ?? @trf4_oficial',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'rt @oliveira27m: muita bondade da odebrecht, desinteressada#bastadecorruptos  https://tco/49pmm1ddkb'""",Positive,Positive,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@trf4_oficial ?? ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'será que #lula vai dizer que os recibos foram falsificados pelo banco que os emitiu   https://tco/9usrge58q1',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @direita_blog: “o padrinho era emilio” #oantagonista   https://tco/hxtn8b64vq https://tco/kgl6wvv54r',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Positive,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @oliveira27m: alguém deve ser responsabilizado   #bastadecorrupção https://tco/rwgcqs0ncn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'vai ter ptista idiota dizendo que é falso, mas os do aluguel com datas erradas vão dizer que foi ano bissexto  https://tco/q33kltgpmo'""",Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'#putakeupariu não basta um foram 2 recibos vencidos em data inexistente  https://tco/y7j6zwoa2s',Neutral,Neutral,Negative,Neutral,Negative,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'falsificações amadoras vão pesar contra a defesa de lulaaté datas q não existem foram inventados   https://tco/2ar0ytbhmk',Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'rt @vieirabazilio: falsificações amadoras vão pesar contra a defesa de lulaaté datas q não existem foram inventados   https:…',Neutral,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Negative,Neutral
'rt @julietapedrosa:  https://tco/uktbq5zhwn',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'santa burrice  imediatamente https://tco/e77o0uyb5d',Negative,Negative,Negative,Negative,Positive,Neutral,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'hahahahaha  https://tco/8yshmfnnmo',Neutral,Positive,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @spd_33: ??sabe fazia um tempo que não dizia isso desse jeito tava sentindo falta ??????     se você concor… ',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'#lavajato bora colocar zé dirceu na cadeia #luladrão, você é o próximo   https://tco/vkmlsozanv'""",Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @alefrotabrasil: lula só se fode marcelo odebrecht avisa q as propinas de lula vão  muito além das planilhas ',Neutral,Negative,Neutral,Neutral,Negative,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Negative
'maravilha  https://tco/bf1osqax3g',Neutral,Neutral,Positive,Positive,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @ricabudi: olha só @blogdojefferson   https://tco/ugjjtj30dh',Neutral,Neutral,Positive,Neutral,Positive,Positive,Neutral,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'@democratasim pessoas de boa índole não se misturam com vagabundos ',Positive,Neutral,Neutral,Positive,Neutral,Positive,Negative,Neutral,Positive,Positive,Negative,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'@cirogomes @ajulysantos @twitterbrasil #pergunteaociro  voce se sente a vontade em um partido que apoiou  e a ditadura de nicolas maduro na ve',Positive,Positive,Neutral,Positive,Positive,Positive,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral
'rt @jaimenc: 2011: lula descansa em seu sítio em atibaia com visita de dilma  mentira tem perna curta  https://tco/774nyhp8…',Negative,Neutral,Negative,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'alguém tem que ser preso https://tco/oc4hgdstlz  ',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'trf aumenta pena de josé dirceu para 30 anos de prisão e absolve vaccari ?????????? ',Negative,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
' #sergiomoro #lavajato já passou da hora de prender esse meliante https://tco/54dhymgvkr',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Negative,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'ainda continuo sem entender o que falta para mandar o chefe maior dessa organização criminosa denominada pt para a prisão  https://tco/228r',Negative,Positive,Negative,Negative,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Negative,Negative
