Original Lines,OPINIONLEXICON,SENTISTRENGTH,SOCAL,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER,UMIGON
'#buzinaço  em bh: https://tco/vcyofw22rd via @youtube',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@folha lula é um porco corrupto ',Negative,Negative,Neutral,Negative,Negative,Positive,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
"""'@fernandoholiday cretino, preconceituoso esse deputado do pt    #nãoplc28 #leidoretrocesso #juntospelamobilidade #euapoioubercabify99'""",Neutral,Negative,Neutral,Neutral,Positive,Positive,Neutral,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@exame vai tomar no cu, #fakenews boicote à essa revista exame e à #vejalixo vagabundos que fazem propaganda de corrupto   https://tco/pitj'",Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
' #foradilma #foratemer #foracorruptos #bolsonaro2018 https://tco/zxubjwkysr',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'com certeza não é agora mesmo que vc vai roubarvc roubou durante 16 anos agora não vai mais pois em breve vc estará preso https://tco/g9bb',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'@folha credibilidade igual a uma nota de 3 reais ahahaha ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@gabrlelplnhelro fora estadourgente  ????    #haloween2017 https://tco/lyf4uwjl8m',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'na verdade, não fosse internet,redes sociais,etc, imprensa nos faria engolir lula/dilma/pt até nos transformar numa venezuela, https://tco/'",Neutral,Positive,Positive,Positive,Neutral,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'não tem carnaval e nem virada de ano que bata com a prisão do chefão ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
"""'haja ignorância, mau caratismo e incompetência p/concorrer com lula  https://tco/44aabmr1ue'""",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
"""'@infomoney ei, lula corrupto, vai tomar no cú '""",Neutral,Negative,Negative,Negative,Negative,Positive,Negative,Neutral,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @lcrive: haja ignorância, mau caratismo e incompetência p/concorrer com lula  https://tco/44aabmr1ue'""",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
"""'rt @lcrive: haja ignorância, mau caratismo e incompetência p/concorrer com lula  https://tco/44aabmr1ue'""",Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Neutral
'@lulapelobrasil vocês estão de brincadeira a globo durante o período de vocês foi a quem mais ganha dinheiro ',Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@caranovanocongr @lulapelobrasil @1313lulasempre @gleisi @ptbrasil ',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @eduard1003:  #foradilma #foratemer #foracorruptos #bolsonaro2018 https://tco/zxubjwkysr',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
"""'????????palmas para os mineiros,@lulapelobrasil são poucos os alienados q ainda acreditam em vc e na sua corjaminas é @jairbolsonar'",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'pq não publicitar   https://tco/fbeow04qxi',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @cctonelli: não tem carnaval e nem virada de ano que bata com a prisão do chefão ',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @neusamandrade: hoje é dia fazer isso virar viral  @letraslimitadas @o_antagonista @marisascruz @aeciofaraujo https://tco/…',Neutral,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@exame não só os corações como também os bolsos dos brasileiros e os cofres públicos   #foratemer',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@ptbrasii ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@ptbrasii ',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@exame lula rouba milhões ',Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Negative,Neutral
'me orgulho por não seguir alguém que já passou 31 dias em cana por motivo de segurança nacional  #bolsonaro2018 https://tco/q35s24mfbl',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Neutral,Positive,Positive,Negative,Positive,Neutral,Positive,Negative,Positive,Positive,Positive
'rt @luanportugal_: me orgulho por não seguir alguém que já passou 31 dias em cana por motivo de segurança nacional … ',Positive,Positive,Positive,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Negative,Positive,Neutral,Positive,Negative,Positive,Positive,Positive
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'@dilmabr kkkk a unica coisa q o lula vai ganhar vai ser uma bela de uma sentença ',Positive,Positive,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Negative,Positive,Positive,Positive
'@lulapelobrasil   https://tco/x2z4p0smd1',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @jwellingtonmelo: o pt tem corrupção até em fotos  https://tco/7gowo9bpfe',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'tem que replicar o máximo possivel pra que fique guardado na internet,  como se fosse um eco  https://tco/yquzmkijst'""",Neutral,Positive,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Negative,Positive,Neutral,Neutral
"""'@lulapelobrasil sai pra lá cão miúdo, aqui no nordeste tu não tem mais vez '""",Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'condecendentes foram os indivíduos desse país de permitir que dois bandidos como vocês ditassem-lhe as regras  https://tco/uzbaccn2zc',Positive,Positive,Neutral,Neutral,Positive,Positive,Positive,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative
'@ronaldocaiado é inacreditável ',Negative,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Negative,Negative,Positive,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'@dilmabr kkkkkkkkkkkk corre lá no sbt agora e pede uma vaga na a praça é nossa que a sra virou uma excelente comediante  ',Positive,Positive,Positive,Negative,Positive,Positive,Negative,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral
'mas não perca o foco  https://tco/ovey286q3a',Negative,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @leoprr01: mas não perca o foco  https://tco/ovey286q3a',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'já passou da hora de  @mpf_pgr @policiafederal https://tco/bxnxtda5m8',Neutral,Neutral,Neutral,Positive,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
' https://tco/ztdaf9zuyj',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @claudioportuga7: @ericamaral10 @midispatriota bando de canalhas morte ao petismo   já',Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Negative,Negative
"""'vou deixar o temeroso vampirão de lado, pois tenho algo mais importante para fazer  #em2018renove'""",Positive,Negative,Neutral,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'rt @spd_33: ??em mg, @lulapelobrasil é recebido aos gritos de ladrão, ladrão #lulanuncamais    #saidapeladireita https://tco…'""",Neutral,Negative,Negative,Negative,Positive,Positive,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
"""'rt @carla_valente: ????????palmas para os mineiros,@lulapelobrasil são poucos os alienados q ainda acreditam em vc e na sua corja…'",Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
"""'rt @spd_33: ??em mg, @lulapelobrasil é recebido aos gritos de ladrão, ladrão #lulanuncamais    #saidapeladireita https://tco…'""",Neutral,Negative,Negative,Negative,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Positive,Neutral,Negative,Neutral
'rt @rcp01: lúcio funaro chora e delata toda cúpula do pmdb e diz que michel temer ajudava na corrupção  https://tco/e8xtqiivkr',Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Positive
'#lulanao  #bolsonaronao  brasil acaminho do retrocesso um facista é o outro ladrão https://tco/om5ov5mfch',Neutral,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Negative,Positive,Negative,Neutral
'rt @miraacre:  https://tco/ztdaf9zuyj',Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @leoprr01: mas não perca o foco  https://tco/ovey286q3a',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'ficará salto enquanto a justiça é lenta,mas não escapará da prisão https://tco/ujbbejwwi2'""",Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Positive,Neutral
'só queria saber de todo esse dinheiro arrecadado quanto vai p em cuecas e apartamento de politico corruptos  ??????   #foratemer https:',Negative,Negative,Negative,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @miraacre:  https://tco/ztdaf9zuyj',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://tco/fzmluxeb1z',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @mary_greicy:   #prisãosegundainstânciasim https://tco/0cphaib8de',Neutral,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Negative,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'rt @spd_33: ??fracasso total o comício de luladrão em governador valadares-mg   #lulanuncamais https://tco/z0dnhy5yfh',Negative,Negative,Negative,Negative,Neutral,Positive,Negative,Negative,Negative,Negative,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Negative
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @gettshullenffen: @g1  esse é o valor pago em persistir no desarmamento do cidadão #globolixo #forajudithbutler  https://t…',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
"""'ansiosamente aguardando o será que @inst_lula perde o emprego e @dilmabr, vai junto  october 31, 2017 at 09:00am'""",Negative,Negative,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @vempraruaminas: bh terá ato simbólico amanhã para desinfetar a praça da estação e agora estamos na praça 7 para gritar  ht…',Neutral,Neutral,Neutral,Negative,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'rt @leoprr01: mas não perca o foco  https://tco/ovey286q3a',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
"""'@jandira_feghali fica gel, fia, nós vamos acabar com a esquerda parasita, sanguessuga, inútil, vagabunda  #dilmanacadeia #temernacadeia'""",Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral
"""'@lliancostaduar1 @jandira_feghali incrível, a esquerda não admite que elegeu temer  #dilmanacadeia #temernacadeia(depois de terminar o mand'",Negative,Negative,Positive,Negative,Neutral,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Positive
"""'@dilmabr tá na hora de aumentar a dose do remedinho querida,  não tá fazendo efeito,  surtou de vez#ptjaera  #epassadenaquerida'""",Neutral,Neutral,Neutral,Positive,Neutral,Positive,Positive,Negative,Positive,Neutral,Negative,Positive,Neutral,Neutral,Positive,Negative,Neutral,Neutral
'rt @leoprr01: mas não perca o foco  https://tco/ovey286q3a',Negative,Negative,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
'  #republicadecuritiba #lavajato  #halloween  #happyhalloween2017 https://tco/tozfudljfz',Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
'saiu a canonização do  https://tco/tl9tyqdxpg',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'como acreditar nessas pesquisas fajutas se nas manifestações dos quadrilheiros só aparecem os mortadelas de sempre  https://tco/aj9fvi0pwz',Negative,Neutral,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Positive,Neutral,Neutral
'@ultrajano  eita https://tco/vrgkqmxome',Neutral,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'@kercherjpg @jorjealee é por causa de gente que nem vc que essa palhaçada continua ',Negative,Positive,Neutral,Positive,Negative,Positive,Negative,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Neutral,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @paulacamara_: lula por minas gerais - uma multidão no discurso de lula   https://tco/cjdj8efkmn',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Positive,Negative,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
'e depois vem me falar que não é patologia  #bolsonaro2018 https://tco/t8qwv7zd8u',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,Negative,Negative,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'@ptbrasil já ajudamos o suficiente  vocês nos roubaram por 14 anos e ainda querem mais financiamento    #ptnuncamais #bolsonaro2018',Positive,Negative,Neutral,Neutral,Positive,Positive,Negative,Neutral,Positive,Positive,Negative,Neutral,Neutral,Neutral,Positive,Negative,Neutral,Negative
'rt @jwellingtonmelo: o pt tem corrupção até em fotos  https://tco/7gowo9bpfe',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @jwellingtonmelo: o pt tem corrupção até em fotos  https://tco/7gowo9bpfe',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @paulacamara_: delação da odebrecht será usada para investigar palestras de lula    https://tco/oojudhwxrw',Neutral,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Neutral,Neutral,Positive,Positive,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @mark_senkd: moro autoriza provas da odebrecht em investigação sobre palestras de lula -  https://tco/lh06tkihqo https://t…',Positive,Neutral,Neutral,Neutral,Positive,Positive,Negative,Negative,Positive,Neutral,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
'rt @jwellingtonmelo: o pt tem corrupção até em fotos  https://tco/7gowo9bpfe',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
'rt @jwellingtonmelo: o pt tem corrupção até em fotos  https://tco/7gowo9bpfe',Negative,Negative,Negative,Neutral,Negative,Positive,Negative,Negative,Neutral,Neutral,Negative,Negative,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
"""'@humbertocostapt você é merecedor de desprezo por tratar o povo como ignorante, acha que não sabemos que estes 14 milhões são a herança'",Positive,Negative,Positive,Positive,Neutral,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
